account_id,bvn,bank_code,bank_name,masked_account_number,account_type,currency,opened_date,status
ACC_0073153,20000073152,ECOBANK,Ecobank,81****6601,Wallet,NGN,2023-09-17,Active
ACC_0073154,20000073153,ECOBANK,Ecobank,03****8703,Savings,NGN,2022-09-20,Active
ACC_0073155,20000073154,STANBIC,Stanbic IBTC,81****7947,Savings,NGN,2017-09-11,Active
ACC_0073156,20000073155,POLARIS,Polaris Bank,50****0143,Savings,NGN,2021-12-02,Active
ACC_0073157,20000073156,FIDELITY,Fidelity Bank,94****9710,Savings,NGN,2018-11-10,Dormant
ACC_0073158,20000073157,FIDELITY,Fidelity Bank,83****9601,Savings,NGN,2017-08-16,Active
ACC_0073159,20000073158,GTB,Guaranty Trust Bank,41****5899,Savings,NGN,2019-02-24,Dormant
ACC_0073160,20000073159,FBN,First Bank of Nigeria,00****1145,Savings,NGN,2024-07-09,Active
ACC_0073161,20000073160,GTB,Guaranty Trust Bank,95****5306,Savings,NGN,2020-08-28,Dormant
ACC_0073162,20000073161,GTB,Guaranty Trust Bank,36****4717,Savings,NGN,2020-08-11,Active
ACC_0073163,20000073162,ECOBANK,Ecobank,12****3120,Wallet,NGN,2017-06-24,Active
ACC_0073164,20000073163,POLARIS,Polaris Bank,82****0577,Savings,NGN,2022-12-18,Dormant
ACC_0073165,20000073164,ECOBANK,Ecobank,38****2150,Savings,NGN,2025-09-21,Active
ACC_0073166,20000073165,STANBIC,Stanbic IBTC,28****6985,Savings,NGN,2023-11-07,Active
ACC_0073167,20000073166,UBA,United Bank for Africa,24****6483,Current,NGN,2020-12-15,Active
ACC_0073168,20000073167,GTB,Guaranty Trust Bank,08****5868,Current,NGN,2018-08-27,Dormant
ACC_0073169,20000073168,FBN,First Bank of Nigeria,80****1818,Savings,NGN,2019-08-16,Active
ACC_0073170,20000073169,POLARIS,Polaris Bank,34****6870,Savings,NGN,2016-06-23,Active
ACC_0073171,20000073170,POLARIS,Polaris Bank,19****8816,Savings,NGN,2024-11-17,Active
ACC_0073172,20000073171,ACCESS,Access Bank,40****3504,Savings,NGN,2025-05-27,Active
ACC_0073173,20000073172,POLARIS,Polaris Bank,10****2117,Savings,NGN,2021-02-19,Active
ACC_0073174,20000073173,ACCESS,Access Bank,09****4036,Savings,NGN,2025-03-07,Active
ACC_0073175,20000073174,ACCESS,Access Bank,52****2794,Savings,NGN,2024-06-27,Dormant
ACC_0073176,20000073175,ACCESS,Access Bank,06****2214,Savings,NGN,2025-06-04,Active
ACC_0073177,20000073176,GTB,Guaranty Trust Bank,10****3836,Savings,NGN,2025-05-15,Active
ACC_0073178,20000073177,UBA,United Bank for Africa,71****6611,Current,NGN,2021-11-04,Active
ACC_0073179,20000073178,ECOBANK,Ecobank,63****1498,Wallet,NGN,2025-08-23,Active
ACC_0073180,20000073179,GTB,Guaranty Trust Bank,77****9765,Savings,NGN,2019-11-25,Active
ACC_0073181,20000073180,FBN,First Bank of Nigeria,47****1210,Wallet,NGN,2017-04-03,Active
ACC_0073182,20000073181,POLARIS,Polaris Bank,75****5520,Savings,NGN,2024-10-21,Active
ACC_0073183,20000073182,ECOBANK,Ecobank,54****7627,Savings,NGN,2025-06-06,Active
ACC_0073184,20000073183,STANBIC,Stanbic IBTC,57****8410,Savings,NGN,2017-04-04,Active
ACC_0073185,20000073184,POLARIS,Polaris Bank,42****0426,Savings,NGN,2016-11-10,Dormant
ACC_0073186,20000073185,STANBIC,Stanbic IBTC,51****3282,Savings,NGN,2023-07-08,Active
ACC_0073187,20000073186,ZENITH,Zenith Bank,78****0150,Savings,NGN,2018-10-20,Active
ACC_0073188,20000073187,FIDELITY,Fidelity Bank,64****1290,Savings,NGN,2021-11-04,Active
ACC_0073189,20000073188,GTB,Guaranty Trust Bank,05****2067,Savings,NGN,2018-04-17,Active
ACC_0073190,20000073189,POLARIS,Polaris Bank,56****9905,Wallet,NGN,2021-10-29,Active
ACC_0073191,20000073190,WEMA,Wema Bank,53****6093,Savings,NGN,2016-08-01,Active
ACC_0073192,20000073191,FIDELITY,Fidelity Bank,07****8417,Savings,NGN,2018-01-08,Active
ACC_0073193,20000073192,ZENITH,Zenith Bank,65****1862,Current,NGN,2025-05-22,Active
ACC_0073194,20000073193,ACCESS,Access Bank,51****1779,Savings,NGN,2022-07-24,Active
ACC_0073195,20000073194,POLARIS,Polaris Bank,58****8933,Savings,NGN,2025-04-15,Active
ACC_0073196,20000073195,ZENITH,Zenith Bank,88****1643,Savings,NGN,2019-12-06,Active
ACC_0073197,20000073196,FBN,First Bank of Nigeria,66****7029,Current,NGN,2024-02-13,Active
ACC_0073198,20000073197,FIDELITY,Fidelity Bank,27****7683,Current,NGN,2018-11-11,Active
ACC_0073199,20000073198,FIDELITY,Fidelity Bank,96****9612,Savings,NGN,2019-01-31,Active
ACC_0073200,20000073199,ECOBANK,Ecobank,55****2841,Savings,NGN,2021-08-08,Active
ACC_0073201,20000073200,STANBIC,Stanbic IBTC,20****8629,Savings,NGN,2019-02-28,Active
ACC_0073202,20000073201,ACCESS,Access Bank,93****4557,Wallet,NGN,2019-09-01,Active
ACC_0073203,20000073202,FIDELITY,Fidelity Bank,22****8183,Savings,NGN,2021-11-22,Active
ACC_0073204,20000073203,FIDELITY,Fidelity Bank,83****6063,Savings,NGN,2019-07-30,Active
ACC_0073205,20000073204,ECOBANK,Ecobank,85****2513,Savings,NGN,2020-07-08,Dormant
ACC_0073206,20000073205,FBN,First Bank of Nigeria,61****6326,Current,NGN,2023-02-17,Active
ACC_0073207,20000073206,FBN,First Bank of Nigeria,29****1395,Savings,NGN,2022-08-01,Active
ACC_0073208,20000073207,ECOBANK,Ecobank,96****2054,Savings,NGN,2016-05-11,Active
ACC_0073209,20000073208,FBN,First Bank of Nigeria,99****8306,Savings,NGN,2021-11-03,Active
ACC_0073210,20000073209,FBN,First Bank of Nigeria,65****2889,Savings,NGN,2023-04-26,Active
ACC_0073211,20000073210,FBN,First Bank of Nigeria,61****7335,Savings,NGN,2017-05-25,Active
ACC_0073212,20000073211,FIDELITY,Fidelity Bank,96****2073,Savings,NGN,2017-08-28,Active
ACC_0073213,20000073212,POLARIS,Polaris Bank,61****4220,Current,NGN,2025-02-05,Active
ACC_0073214,20000073213,ECOBANK,Ecobank,88****7185,Savings,NGN,2018-07-10,Active
ACC_0073215,20000073214,GTB,Guaranty Trust Bank,17****1103,Current,NGN,2025-10-06,Active
ACC_0073216,20000073215,STANBIC,Stanbic IBTC,51****9046,Savings,NGN,2017-04-14,Active
ACC_0073217,20000073216,UBA,United Bank for Africa,61****3081,Savings,NGN,2025-02-06,Active
ACC_0073218,20000073217,WEMA,Wema Bank,64****9178,Current,NGN,2018-10-29,Dormant
ACC_0073219,20000073218,GTB,Guaranty Trust Bank,64****4688,Savings,NGN,2023-07-27,Active
ACC_0073220,20000073219,GTB,Guaranty Trust Bank,61****0948,Savings,NGN,2024-11-19,Dormant
ACC_0073221,20000073220,POLARIS,Polaris Bank,74****6115,Savings,NGN,2024-05-24,Active
ACC_0073222,20000073221,ECOBANK,Ecobank,22****3711,Savings,NGN,2024-09-29,Active
ACC_0073223,20000073222,ECOBANK,Ecobank,96****9569,Savings,NGN,2023-01-13,Active
ACC_0073224,20000073223,FIDELITY,Fidelity Bank,27****4168,Savings,NGN,2022-04-23,Active
ACC_0073225,20000073224,POLARIS,Polaris Bank,62****9344,Wallet,NGN,2016-12-21,Active
ACC_0073226,20000073225,GTB,Guaranty Trust Bank,35****1381,Savings,NGN,2018-03-12,Active
ACC_0073227,20000073226,POLARIS,Polaris Bank,44****8243,Current,NGN,2018-08-16,Active
ACC_0073228,20000073227,FBN,First Bank of Nigeria,64****7833,Wallet,NGN,2022-10-03,Active
ACC_0073229,20000073228,ECOBANK,Ecobank,58****3340,Savings,NGN,2018-08-20,Active
ACC_0073230,20000073229,ACCESS,Access Bank,21****7865,Current,NGN,2022-11-11,Dormant
ACC_0073231,20000073230,WEMA,Wema Bank,72****8395,Savings,NGN,2025-04-19,Active
ACC_0073232,20000073231,STANBIC,Stanbic IBTC,42****1442,Savings,NGN,2022-09-12,Active
ACC_0073233,20000073232,GTB,Guaranty Trust Bank,93****6290,Savings,NGN,2024-11-26,Active
ACC_0073234,20000073233,POLARIS,Polaris Bank,41****8988,Savings,NGN,2023-05-17,Active
ACC_0073235,20000073234,GTB,Guaranty Trust Bank,79****1764,Current,NGN,2024-05-09,Active
ACC_0073236,20000073235,FIDELITY,Fidelity Bank,09****8412,Savings,NGN,2020-09-27,Active
ACC_0073237,20000073236,FIDELITY,Fidelity Bank,29****5745,Current,NGN,2017-07-26,Active
ACC_0073238,20000073237,ACCESS,Access Bank,85****7981,Savings,NGN,2017-08-17,Dormant
ACC_0073239,20000073238,WEMA,Wema Bank,42****0552,Current,NGN,2025-01-27,Active
ACC_0073240,20000073239,ECOBANK,Ecobank,97****1662,Savings,NGN,2017-05-31,Active
ACC_0073241,20000073240,ACCESS,Access Bank,09****0026,Current,NGN,2017-05-03,Active
ACC_0073242,20000073241,FBN,First Bank of Nigeria,23****8349,Wallet,NGN,2021-04-18,Active
ACC_0073243,20000073242,ECOBANK,Ecobank,05****1141,Savings,NGN,2020-10-10,Active
ACC_0073244,20000073243,ACCESS,Access Bank,13****7140,Savings,NGN,2020-11-12,Active
ACC_0073245,20000073244,STANBIC,Stanbic IBTC,20****0842,Wallet,NGN,2017-08-09,Active
ACC_0073246,20000073245,WEMA,Wema Bank,14****5729,Savings,NGN,2016-01-30,Active
ACC_0073247,20000073246,GTB,Guaranty Trust Bank,07****2504,Wallet,NGN,2016-10-31,Active
ACC_0073248,20000073247,POLARIS,Polaris Bank,03****8957,Savings,NGN,2022-12-19,Active
ACC_0073249,20000073248,POLARIS,Polaris Bank,51****8230,Savings,NGN,2017-03-31,Active
ACC_0073250,20000073249,WEMA,Wema Bank,97****1918,Wallet,NGN,2018-02-26,Active
ACC_0073251,20000073250,UBA,United Bank for Africa,64****4262,Savings,NGN,2020-07-13,Active
ACC_0073252,20000073251,FIDELITY,Fidelity Bank,79****2983,Current,NGN,2016-07-20,Active
ACC_0073253,20000073252,STANBIC,Stanbic IBTC,60****7884,Savings,NGN,2024-08-28,Dormant
ACC_0073254,20000073253,FIDELITY,Fidelity Bank,28****3481,Savings,NGN,2021-02-15,Active
ACC_0073255,20000073254,ZENITH,Zenith Bank,06****0861,Savings,NGN,2022-12-21,Active
ACC_0073256,20000073255,ZENITH,Zenith Bank,20****7154,Savings,NGN,2019-11-26,Active
ACC_0073257,20000073256,POLARIS,Polaris Bank,38****1140,Savings,NGN,2017-10-17,Dormant
ACC_0073258,20000073257,GTB,Guaranty Trust Bank,69****8405,Current,NGN,2022-07-11,Active
ACC_0073259,20000073258,STANBIC,Stanbic IBTC,40****7145,Savings,NGN,2016-11-24,Active
ACC_0073260,20000073259,ZENITH,Zenith Bank,56****9522,Wallet,NGN,2022-07-13,Active
ACC_0073261,20000073260,UBA,United Bank for Africa,89****7321,Current,NGN,2019-09-05,Active
ACC_0073262,20000073261,ZENITH,Zenith Bank,57****3838,Wallet,NGN,2016-11-06,Active
ACC_0073263,20000073262,ECOBANK,Ecobank,36****1410,Savings,NGN,2025-11-28,Active
ACC_0073264,20000073263,GTB,Guaranty Trust Bank,56****7184,Current,NGN,2025-04-04,Active
ACC_0073265,20000073264,UBA,United Bank for Africa,67****4146,Savings,NGN,2016-11-06,Dormant
ACC_0073266,20000073265,POLARIS,Polaris Bank,41****0956,Savings,NGN,2024-10-17,Active
ACC_0073267,20000073266,GTB,Guaranty Trust Bank,13****9829,Savings,NGN,2022-05-01,Active
ACC_0073268,20000073267,FBN,First Bank of Nigeria,48****6370,Wallet,NGN,2018-01-11,Active
ACC_0073269,20000073268,ECOBANK,Ecobank,16****3628,Current,NGN,2017-04-28,Active
ACC_0073270,20000073269,UBA,United Bank for Africa,99****8962,Savings,NGN,2023-09-11,Active
ACC_0073271,20000073270,UBA,United Bank for Africa,82****7559,Current,NGN,2024-09-20,Active
ACC_0073272,20000073271,ZENITH,Zenith Bank,28****5805,Savings,NGN,2021-04-17,Active
ACC_0073273,20000073272,GTB,Guaranty Trust Bank,37****1125,Savings,NGN,2021-04-24,Dormant
ACC_0073274,20000073273,WEMA,Wema Bank,84****3971,Savings,NGN,2022-07-11,Active
ACC_0073275,20000073274,WEMA,Wema Bank,74****3766,Savings,NGN,2018-06-24,Active
ACC_0073276,20000073275,WEMA,Wema Bank,90****0859,Savings,NGN,2023-02-13,Active
ACC_0073277,20000073276,FBN,First Bank of Nigeria,87****1442,Savings,NGN,2022-11-05,Active
ACC_0073278,20000073277,ACCESS,Access Bank,57****8398,Savings,NGN,2022-11-10,Active
ACC_0073279,20000073278,UBA,United Bank for Africa,65****6387,Savings,NGN,2025-09-02,Active
ACC_0073280,20000073279,STANBIC,Stanbic IBTC,32****9157,Savings,NGN,2022-01-04,Active
ACC_0073281,20000073280,ZENITH,Zenith Bank,10****6799,Savings,NGN,2023-03-19,Active
ACC_0073282,20000073281,ACCESS,Access Bank,02****1539,Savings,NGN,2024-03-23,Active
ACC_0073283,20000073282,FBN,First Bank of Nigeria,99****6297,Current,NGN,2019-01-11,Active
ACC_0073284,20000073283,UBA,United Bank for Africa,10****5437,Wallet,NGN,2016-10-11,Dormant
ACC_0073285,20000073284,ECOBANK,Ecobank,46****7269,Savings,NGN,2017-02-08,Active
ACC_0073286,20000073285,STANBIC,Stanbic IBTC,27****3607,Wallet,NGN,2020-04-03,Dormant
ACC_0073287,20000073286,ACCESS,Access Bank,74****3270,Savings,NGN,2022-08-24,Active
ACC_0073288,20000073287,STANBIC,Stanbic IBTC,96****4308,Current,NGN,2018-10-14,Active
ACC_0073289,20000073288,ACCESS,Access Bank,61****0227,Savings,NGN,2025-05-15,Active
ACC_0073290,20000073289,FBN,First Bank of Nigeria,17****4523,Savings,NGN,2017-07-26,Active
ACC_0073291,20000073290,POLARIS,Polaris Bank,30****0845,Savings,NGN,2019-01-09,Active
ACC_0073292,20000073291,POLARIS,Polaris Bank,53****0490,Savings,NGN,2025-07-08,Active
ACC_0073293,20000073292,ECOBANK,Ecobank,31****1257,Savings,NGN,2020-05-15,Active
ACC_0073294,20000073293,GTB,Guaranty Trust Bank,52****1548,Savings,NGN,2021-02-25,Dormant
ACC_0073295,20000073294,ZENITH,Zenith Bank,42****3164,Current,NGN,2022-12-06,Active
ACC_0073296,20000073295,ZENITH,Zenith Bank,32****3285,Savings,NGN,2023-04-20,Active
ACC_0073297,20000073296,FBN,First Bank of Nigeria,10****0770,Savings,NGN,2021-04-30,Active
ACC_0073298,20000073297,ECOBANK,Ecobank,87****6233,Savings,NGN,2020-02-06,Active
ACC_0073299,20000073298,WEMA,Wema Bank,56****6724,Savings,NGN,2020-01-24,Active
ACC_0073300,20000073299,FBN,First Bank of Nigeria,92****9693,Savings,NGN,2016-12-07,Dormant
ACC_0073301,20000073300,ECOBANK,Ecobank,08****2998,Current,NGN,2017-08-25,Active
ACC_0073302,20000073301,ACCESS,Access Bank,30****5827,Savings,NGN,2018-07-23,Active
ACC_0073303,20000073302,FBN,First Bank of Nigeria,25****9095,Current,NGN,2024-08-18,Active
ACC_0073304,20000073303,ZENITH,Zenith Bank,92****2990,Savings,NGN,2023-06-02,Active
ACC_0073305,20000073304,FIDELITY,Fidelity Bank,74****4747,Savings,NGN,2022-04-22,Dormant
ACC_0073306,20000073305,WEMA,Wema Bank,93****5975,Current,NGN,2021-05-21,Active
ACC_0073307,20000073306,WEMA,Wema Bank,18****6917,Savings,NGN,2019-11-28,Active
ACC_0073308,20000073307,GTB,Guaranty Trust Bank,92****3316,Savings,NGN,2017-02-10,Dormant
ACC_0073309,20000073308,FBN,First Bank of Nigeria,02****8920,Savings,NGN,2024-05-10,Active
ACC_0073310,20000073309,UBA,United Bank for Africa,00****3869,Savings,NGN,2022-02-11,Active
ACC_0073311,20000073310,ACCESS,Access Bank,88****2160,Savings,NGN,2021-02-09,Active
ACC_0073312,20000073311,UBA,United Bank for Africa,69****5138,Savings,NGN,2019-06-12,Active
ACC_0073313,20000073312,POLARIS,Polaris Bank,88****1707,Savings,NGN,2016-05-07,Closed
ACC_0073314,20000073313,ECOBANK,Ecobank,14****6580,Current,NGN,2017-10-23,Active
ACC_0073315,20000073314,FBN,First Bank of Nigeria,57****3564,Current,NGN,2024-12-08,Active
ACC_0073316,20000073315,ZENITH,Zenith Bank,99****2294,Savings,NGN,2022-01-10,Active
ACC_0073317,20000073316,FIDELITY,Fidelity Bank,98****8559,Savings,NGN,2018-06-30,Dormant
ACC_0073318,20000073317,STANBIC,Stanbic IBTC,98****7192,Savings,NGN,2017-10-01,Dormant
ACC_0073319,20000073318,STANBIC,Stanbic IBTC,35****8840,Savings,NGN,2020-01-09,Active
ACC_0073320,20000073319,FIDELITY,Fidelity Bank,78****2109,Wallet,NGN,2021-03-02,Active
ACC_0073321,20000073320,FIDELITY,Fidelity Bank,79****1261,Savings,NGN,2017-05-23,Active
ACC_0073322,20000073321,FBN,First Bank of Nigeria,88****8814,Savings,NGN,2024-09-05,Active
ACC_0073323,20000073322,FIDELITY,Fidelity Bank,99****7952,Savings,NGN,2018-03-14,Active
ACC_0073324,20000073323,GTB,Guaranty Trust Bank,72****9904,Current,NGN,2018-08-27,Active
ACC_0073325,20000073324,ECOBANK,Ecobank,41****1215,Savings,NGN,2018-12-19,Active
ACC_0073326,20000073325,ECOBANK,Ecobank,84****2468,Savings,NGN,2020-02-06,Active
ACC_0073327,20000073326,POLARIS,Polaris Bank,67****9451,Savings,NGN,2021-09-27,Active
ACC_0073328,20000073327,UBA,United Bank for Africa,17****1210,Savings,NGN,2019-08-30,Active
ACC_0073329,20000073328,ECOBANK,Ecobank,62****6481,Current,NGN,2022-04-12,Active
ACC_0073330,20000073329,WEMA,Wema Bank,47****3086,Current,NGN,2018-05-30,Dormant
ACC_0073331,20000073330,STANBIC,Stanbic IBTC,16****7836,Wallet,NGN,2025-03-29,Active
ACC_0073332,20000073331,UBA,United Bank for Africa,19****7919,Savings,NGN,2016-02-07,Active
ACC_0073333,20000073332,ACCESS,Access Bank,33****5723,Savings,NGN,2016-04-10,Active
ACC_0073334,20000073333,GTB,Guaranty Trust Bank,68****3046,Savings,NGN,2016-08-08,Active
ACC_0073335,20000073334,GTB,Guaranty Trust Bank,36****2979,Current,NGN,2018-08-24,Dormant
ACC_0073336,20000073335,FIDELITY,Fidelity Bank,80****5347,Current,NGN,2018-01-07,Active
ACC_0073337,20000073336,POLARIS,Polaris Bank,87****4210,Savings,NGN,2019-01-22,Active
ACC_0073338,20000073337,UBA,United Bank for Africa,66****2808,Current,NGN,2019-08-23,Active
ACC_0073339,20000073338,FIDELITY,Fidelity Bank,78****7713,Savings,NGN,2017-11-21,Active
ACC_0073340,20000073339,POLARIS,Polaris Bank,22****9572,Savings,NGN,2023-09-08,Active
ACC_0073341,20000073340,WEMA,Wema Bank,47****8837,Savings,NGN,2019-07-07,Active
ACC_0073342,20000073341,STANBIC,Stanbic IBTC,26****6447,Savings,NGN,2017-12-30,Active
ACC_0073343,20000073342,GTB,Guaranty Trust Bank,97****6629,Current,NGN,2023-05-11,Active
ACC_0073344,20000073343,POLARIS,Polaris Bank,11****2981,Savings,NGN,2025-03-18,Active
ACC_0073345,20000073344,ECOBANK,Ecobank,95****9014,Wallet,NGN,2024-05-14,Active
ACC_0073346,20000073345,FIDELITY,Fidelity Bank,76****4143,Current,NGN,2016-04-18,Active
ACC_0073347,20000073346,WEMA,Wema Bank,25****4704,Savings,NGN,2023-08-24,Active
ACC_0073348,20000073347,STANBIC,Stanbic IBTC,33****5282,Savings,NGN,2025-09-10,Active
ACC_0073349,20000073348,WEMA,Wema Bank,35****2001,Savings,NGN,2019-11-17,Active
ACC_0073350,20000073349,ECOBANK,Ecobank,37****7567,Current,NGN,2024-10-22,Closed
ACC_0073351,20000073350,ACCESS,Access Bank,31****0909,Savings,NGN,2020-12-17,Active
ACC_0073352,20000073351,STANBIC,Stanbic IBTC,32****4574,Savings,NGN,2024-01-03,Active
ACC_0073353,20000073352,FIDELITY,Fidelity Bank,49****0598,Savings,NGN,2024-08-03,Active
ACC_0073354,20000073353,ACCESS,Access Bank,40****0205,Savings,NGN,2018-07-15,Active
ACC_0073355,20000073354,ZENITH,Zenith Bank,73****9235,Wallet,NGN,2017-11-13,Active
ACC_0073356,20000073355,UBA,United Bank for Africa,71****0551,Wallet,NGN,2016-08-26,Active
ACC_0073357,20000073356,ECOBANK,Ecobank,41****0195,Savings,NGN,2023-07-13,Active
ACC_0073358,20000073357,ZENITH,Zenith Bank,12****7365,Current,NGN,2020-06-23,Dormant
ACC_0073359,20000073358,FBN,First Bank of Nigeria,68****1253,Savings,NGN,2023-02-20,Active
ACC_0073360,20000073359,FBN,First Bank of Nigeria,94****6164,Savings,NGN,2016-08-04,Active
ACC_0073361,20000073360,UBA,United Bank for Africa,60****3450,Savings,NGN,2020-03-06,Active
ACC_0073362,20000073361,ACCESS,Access Bank,81****0533,Savings,NGN,2019-07-03,Active
ACC_0073363,20000073362,ZENITH,Zenith Bank,89****1247,Current,NGN,2023-03-25,Active
ACC_0073364,20000073363,WEMA,Wema Bank,14****2798,Wallet,NGN,2016-06-18,Active
ACC_0073365,20000073364,ACCESS,Access Bank,21****7355,Current,NGN,2021-05-07,Active
ACC_0073366,20000073365,ACCESS,Access Bank,74****0829,Current,NGN,2023-11-07,Active
ACC_0073367,20000073366,POLARIS,Polaris Bank,16****5898,Current,NGN,2024-08-09,Active
ACC_0073368,20000073367,WEMA,Wema Bank,26****4313,Current,NGN,2020-07-31,Dormant
ACC_0073369,20000073368,FIDELITY,Fidelity Bank,25****6764,Savings,NGN,2020-08-31,Active
ACC_0073370,20000073369,GTB,Guaranty Trust Bank,23****0012,Current,NGN,2018-08-17,Active
ACC_0073371,20000073370,POLARIS,Polaris Bank,85****0240,Savings,NGN,2020-05-23,Active
ACC_0073372,20000073371,FBN,First Bank of Nigeria,49****3722,Wallet,NGN,2022-07-09,Active
ACC_0073373,20000073372,ECOBANK,Ecobank,19****6896,Savings,NGN,2025-12-14,Active
ACC_0073374,20000073373,ZENITH,Zenith Bank,21****3607,Savings,NGN,2017-03-22,Active
ACC_0073375,20000073374,FIDELITY,Fidelity Bank,53****6153,Savings,NGN,2017-08-17,Active
ACC_0073376,20000073375,ECOBANK,Ecobank,24****2181,Current,NGN,2021-11-24,Dormant
ACC_0073377,20000073376,UBA,United Bank for Africa,90****5724,Current,NGN,2023-02-28,Active
ACC_0073378,20000073377,GTB,Guaranty Trust Bank,49****6131,Savings,NGN,2022-06-28,Active
ACC_0073379,20000073378,ACCESS,Access Bank,32****5116,Savings,NGN,2022-11-23,Active
ACC_0073380,20000073379,STANBIC,Stanbic IBTC,84****8742,Savings,NGN,2024-11-01,Active
ACC_0073381,20000073380,GTB,Guaranty Trust Bank,39****4813,Savings,NGN,2016-08-30,Dormant
ACC_0073382,20000073381,ACCESS,Access Bank,83****8131,Savings,NGN,2024-10-28,Dormant
ACC_0073383,20000073382,UBA,United Bank for Africa,44****8802,Savings,NGN,2019-11-06,Active
ACC_0073384,20000073383,STANBIC,Stanbic IBTC,88****5720,Savings,NGN,2019-04-05,Active
ACC_0073385,20000073384,ZENITH,Zenith Bank,69****4240,Wallet,NGN,2024-10-27,Closed
ACC_0073386,20000073385,ACCESS,Access Bank,22****2606,Savings,NGN,2023-06-21,Active
ACC_0073387,20000073386,ZENITH,Zenith Bank,17****2812,Savings,NGN,2017-12-22,Active
ACC_0073388,20000073387,ACCESS,Access Bank,80****4835,Savings,NGN,2023-04-16,Active
ACC_0073389,20000073388,WEMA,Wema Bank,64****3581,Savings,NGN,2017-07-29,Active
ACC_0073390,20000073389,STANBIC,Stanbic IBTC,05****5689,Savings,NGN,2023-04-18,Dormant
ACC_0073391,20000073390,GTB,Guaranty Trust Bank,39****7819,Savings,NGN,2023-03-13,Active
ACC_0073392,20000073391,UBA,United Bank for Africa,62****9746,Current,NGN,2019-09-28,Active
ACC_0073393,20000073392,ACCESS,Access Bank,62****9536,Savings,NGN,2019-01-20,Active
ACC_0073394,20000073393,GTB,Guaranty Trust Bank,57****9373,Savings,NGN,2023-08-23,Active
ACC_0073395,20000073394,FIDELITY,Fidelity Bank,41****1934,Current,NGN,2023-02-05,Active
ACC_0073396,20000073395,POLARIS,Polaris Bank,69****1919,Savings,NGN,2024-07-13,Active
ACC_0073397,20000073396,WEMA,Wema Bank,00****8763,Savings,NGN,2017-03-13,Active
ACC_0073398,20000073397,FIDELITY,Fidelity Bank,99****2550,Savings,NGN,2025-10-16,Active
