bvn,assessment_year,state_of_residence,local_government_area,months_total,months_high,inflows_sum,outflows_sum,spending_ratio_avg,lga_baseline_outflows,state_baseline_outflows,peer_ratio_lga,peer_ratio_state,risk_score,status,flag_reason
20000080768,2025,Delta,Oshimili South,3,2,131703.0,217381.0,0.0,27394.0,24462.0,7.935,8.886,69.333,Flagged,Outflows are 7.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000080769,2025,Imo,Owerri Municipal,3,0,99933.0,58465.0,0.0,22661.0,22574.0,2.58,2.59,32.645,Compliant,Outflows are 2.6× higher than LGA typical.
20000080770,2025,Kano,Gwale,3,0,58768.0,24630.0,0.0,27210.0,25806.0,0.905,0.954,11.25,Compliant,Behaviour is within typical ranges for peers.
20000080771,2025,Oyo,Ibadan South-West,3,0,39831.0,16881.0,0.0,23359.0,23846.0,0.723,0.708,11.25,Compliant,Behaviour is within typical ranges for peers.
20000080772,2025,Plateau,Jos South,3,2,774295.0,401184.0,0.0,25571.0,24043.0,15.689,16.686,69.333,Flagged,Outflows are 15.7× higher than LGA typical. Pattern repeats in 2/3 months.
20000080773,2025,Yobe,Potiskum,3,2,303442.0,375778.0,0.0,23008.0,23997.0,16.332,15.659,69.333,Flagged,Outflows are 16.3× higher than LGA typical. Pattern repeats in 2/3 months.
20000080774,2025,Bauchi,Bauchi,3,0,92041.0,53533.0,0.0,22802.5,23184.0,2.348,2.309,30.437,Compliant,Behaviour is within typical ranges for peers.
20000080775,2025,Jigawa,Dutse,3,0,21487.0,24210.0,0.0,25021.0,25687.0,0.968,0.943,11.25,Compliant,Behaviour is within typical ranges for peers.
20000080776,2025,Bayelsa,Ogbia,3,0,243310.0,57797.0,0.0,24680.0,24991.0,2.342,2.313,30.381,Compliant,Behaviour is within typical ranges for peers.
20000080777,2025,Borno,Biu,3,0,18829.0,22363.0,0.0,22588.0,22047.0,0.99,1.014,11.57,Compliant,Behaviour is within typical ranges for peers.
20000080778,2025,Kano,Tarauni,3,2,219660.0,305974.0,0.0,29066.0,25060.0,10.527,12.21,69.333,Flagged,Outflows are 10.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000080779,2025,Taraba,Wukari,3,2,991071.0,236598.0,0.0,23084.0,23084.0,10.249,10.249,69.333,Flagged,Outflows are 10.2× higher than LGA typical. Pattern repeats in 2/3 months.
20000080780,2025,Edo,Egor,3,0,110849.0,61822.0,0.0,26905.0,25320.0,2.298,2.442,31.319,Compliant,Behaviour is within typical ranges for peers.
20000080781,2025,Osun,Ife Central,3,0,61066.0,24393.0,0.0,23324.0,23643.5,1.046,1.032,12.257,Compliant,Behaviour is within typical ranges for peers.
20000080782,2025,Oyo,Ibadan South-West,3,1,93536.0,110574.0,0.0,26760.0,26016.0,4.132,4.25,49.448,Review,Outflows are 4.1× higher than LGA typical.
20000080783,2025,Zamfara,Gusau,3,1,80985.0,113916.0,0.0,22790.0,21531.0,4.999,5.291,54.371,Review,Outflows are 5.0× higher than LGA typical.
20000080784,2025,Bauchi,Bauchi,3,1,110247.0,101490.0,0.0,21710.0,24024.5,4.675,4.224,51.588,Review,Outflows are 4.7× higher than LGA typical.
20000080785,2025,Lagos,Yaba,3,0,959641.0,124907.0,0.0,28336.0,21573.0,4.408,5.79,50.731,Review,Outflows are 4.4× higher than LGA typical.
20000080786,2025,Benue,Makurdi,3,0,76811.0,46455.0,0.0,26132.5,22833.0,1.778,2.035,27.218,Compliant,Behaviour is within typical ranges for peers.
20000080787,2025,Abia,Umuahia North,3,2,733937.0,527737.0,0.0,26061.0,24900.5,20.25,21.194,69.333,Flagged,Outflows are 20.3× higher than LGA typical. Pattern repeats in 2/3 months.
20000080788,2025,Enugu,Enugu South,3,0,105197.0,52171.0,0.0,21495.5,24952.5,2.427,2.091,31.184,Compliant,Behaviour is within typical ranges for peers.
20000080789,2025,Delta,Warri South,3,2,992645.0,436670.0,0.0,19922.5,23448.0,21.918,18.623,69.333,Flagged,Outflows are 21.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000080790,2025,Cross River,Ikom,3,0,35354.0,15051.0,0.0,23423.5,23874.0,0.643,0.63,11.25,Compliant,Behaviour is within typical ranges for peers.
20000080791,2025,Bauchi,Bauchi,3,1,49604.0,113802.0,0.0,28402.0,23184.0,4.007,4.909,52.685,Review,Outflows are 4.0× higher than LGA typical.
20000080792,2025,Ebonyi,Afikpo North,3,0,68683.0,72847.0,0.0,25675.0,25726.0,2.837,2.832,34.695,Compliant,Outflows are 2.8× higher than LGA typical.
20000080793,2025,Kogi,Okene,3,0,57839.0,44219.0,0.0,25726.0,24871.0,1.719,1.778,24.187,Compliant,Behaviour is within typical ranges for peers.
20000080794,2025,Imo,Owerri Municipal,3,1,842497.0,334021.0,0.0,22261.5,22574.0,15.004,14.797,63.667,Review,Outflows are 15.0× higher than LGA typical.
20000080795,2025,Akwa Ibom,Eket,3,0,53652.0,36664.0,0.0,22832.0,22832.0,1.606,1.606,21.898,Compliant,Behaviour is within typical ranges for peers.
20000080796,2025,Kaduna,Kafanchan,3,2,136743.0,173669.0,0.0,25157.0,23239.0,6.903,7.473,67.802,Flagged,Outflows are 6.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000080797,2025,Taraba,Wukari,3,2,891007.0,595456.0,0.0,26713.0,23084.0,22.291,25.795,69.333,Flagged,Outflows are 22.3× higher than LGA typical. Pattern repeats in 2/3 months.
20000080798,2025,Niger,Bida,3,2,1351855.0,760078.0,0.0,19594.0,25589.0,38.791,29.703,69.333,Flagged,Outflows are 38.8× higher than LGA typical. Pattern repeats in 2/3 months.
20000080799,2025,Oyo,Ogbomosho North,3,2,468578.0,465023.0,0.0,24180.0,26016.0,19.232,17.875,69.333,Flagged,Outflows are 19.2× higher than LGA typical. Pattern repeats in 2/3 months.
20000080800,2025,Ondo,Ondo West,3,2,160730.0,350790.0,0.0,28231.5,25828.5,12.425,13.582,69.333,Flagged,Outflows are 12.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000080801,2025,FCT,Abuja Municipal,3,0,52743.0,34188.0,0.0,21069.0,22678.5,1.623,1.508,22.133,Compliant,Behaviour is within typical ranges for peers.
20000080802,2025,Gombe,Kaltungo,3,1,114970.0,122319.0,0.0,19239.5,24281.5,6.358,5.038,58.501,Review,Outflows are 6.4× higher than LGA typical.
20000080803,2025,Adamawa,Mubi North,3,1,94788.0,114127.0,0.0,23707.0,22402.5,4.814,5.094,53.52,Review,Outflows are 4.8× higher than LGA typical.
20000080804,2025,Edo,Oredo,3,2,1271700.0,322884.0,0.0,28881.0,24851.0,11.18,12.993,69.333,Flagged,Outflows are 11.2× higher than LGA typical. Pattern repeats in 2/3 months.
20000080805,2025,Nasarawa,Keffi,3,0,117101.0,39405.0,0.0,23558.0,22131.5,1.673,1.78,24.22,Compliant,Behaviour is within typical ranges for peers.
20000080806,2025,Cross River,Calabar Municipal,3,2,910157.0,441492.0,0.0,22119.5,21814.0,19.959,20.239,69.333,Flagged,Outflows are 20.0× higher than LGA typical. Pattern repeats in 2/3 months.
20000080807,2025,Nasarawa,Keffi,3,0,109740.0,31914.0,0.0,23558.0,22735.5,1.355,1.404,18.874,Compliant,Behaviour is within typical ranges for peers.
20000080808,2025,Cross River,Calabar Municipal,3,0,24596.0,92042.0,0.0,25143.5,24490.5,3.661,3.758,41.015,Review,Outflows are 3.7× higher than LGA typical.
20000080809,2025,Kwara,Offa,3,2,554418.0,298243.0,0.0,26119.5,23427.5,11.418,12.73,69.333,Flagged,Outflows are 11.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000080810,2025,Akwa Ibom,Uyo,3,1,209777.0,112417.0,0.0,26395.5,26628.0,4.259,4.222,49.494,Review,Outflows are 4.3× higher than LGA typical.
20000080811,2025,Jigawa,Hadejia,3,0,39864.0,52788.0,0.0,24344.0,24669.0,2.168,2.14,28.651,Compliant,Behaviour is within typical ranges for peers.
20000080812,2025,Delta,Warri South,3,1,159455.0,91458.0,0.0,25224.0,24462.0,3.626,3.739,46.565,Review,Outflows are 3.6× higher than LGA typical.
20000080813,2025,Osun,Ife Central,3,0,56170.0,29731.0,0.0,25451.5,21943.5,1.168,1.355,18.078,Compliant,Behaviour is within typical ranges for peers.
20000080814,2025,Nasarawa,Lafia,3,0,81243.0,18698.0,0.0,20660.0,22567.0,0.905,0.829,11.25,Compliant,Behaviour is within typical ranges for peers.
20000080815,2025,Rivers,Port Harcourt,3,2,544647.0,460025.0,0.0,24776.5,24671.0,18.567,18.646,69.333,Flagged,Outflows are 18.6× higher than LGA typical. Pattern repeats in 2/3 months.
20000080816,2025,Zamfara,Gusau,3,0,35207.0,26602.0,0.0,22790.0,21531.0,1.167,1.236,16.005,Compliant,Behaviour is within typical ranges for peers.
20000080817,2025,Cross River,Ikom,3,1,642275.0,186715.0,0.0,22387.0,24490.5,8.34,7.624,63.667,Review,Outflows are 8.3× higher than LGA typical.
20000080818,2025,Ekiti,Oye,3,0,216037.0,75403.0,0.0,21381.5,24796.0,3.527,3.041,39.585,Compliant,Outflows are 3.5× higher than LGA typical.
20000080819,2025,Kwara,Offa,3,0,179088.0,93317.0,0.0,30056.0,24797.0,3.105,3.763,41.045,Review,Outflows are 3.1× higher than LGA typical.
20000080820,2025,Kwara,Ilorin East,3,1,232009.0,181202.0,0.0,24431.0,23427.5,7.417,7.735,62.908,Review,Outflows are 7.4× higher than LGA typical.
20000080821,2025,Lagos,Ikeja,3,0,38569.0,71063.0,0.0,24000.5,21573.0,2.961,3.294,38.051,Compliant,Outflows are 3.0× higher than LGA typical.
20000080822,2025,Ebonyi,Afikpo North,3,1,932262.0,123708.0,0.0,24218.5,23980.0,5.108,5.159,53.803,Review,Outflows are 5.1× higher than LGA typical.
20000080823,2025,Edo,Oredo,3,1,800209.0,270842.0,0.0,21557.0,22661.0,12.564,11.952,63.667,Review,Outflows are 12.6× higher than LGA typical.
20000080824,2025,Sokoto,Tambuwal,3,2,976107.0,339115.0,0.0,22622.0,24449.0,14.99,13.87,69.333,Flagged,Outflows are 15.0× higher than LGA typical. Pattern repeats in 2/3 months.
20000080825,2025,Delta,Warri South,3,2,946032.0,274278.0,0.0,25224.0,23873.0,10.874,11.489,69.333,Flagged,Outflows are 10.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000080826,2025,Akwa Ibom,Eket,3,0,107631.0,84616.0,0.0,24644.5,24007.0,3.433,3.525,39.572,Compliant,Outflows are 3.4× higher than LGA typical.
20000080827,2025,Ekiti,Ado-Ekiti,3,0,53793.0,47647.0,0.0,26031.0,23935.0,1.83,1.991,26.728,Compliant,Behaviour is within typical ranges for peers.
20000080828,2025,Kebbi,Argungu,3,0,326601.0,94362.0,0.0,24216.5,22115.0,3.897,4.267,43.869,Review,Outflows are 3.9× higher than LGA typical.
20000080829,2025,Sokoto,Tambuwal,3,0,69625.0,32357.0,0.0,26059.0,25756.0,1.242,1.256,16.38,Compliant,Behaviour is within typical ranges for peers.
20000080830,2025,Yobe,Damaturu,3,1,72620.0,114301.0,0.0,24770.0,23325.0,4.614,4.9,52.648,Review,Outflows are 4.6× higher than LGA typical.
20000080831,2025,Kaduna,Kafanchan,3,0,83005.0,50913.0,0.0,22255.5,24311.0,2.288,2.094,29.855,Compliant,Behaviour is within typical ranges for peers.
20000080832,2025,Gombe,Kaltungo,3,0,169302.0,62810.0,0.0,20152.5,22807.0,3.117,2.754,36.807,Compliant,Outflows are 3.1× higher than LGA typical.
20000080833,2025,Oyo,Oyo East,3,1,164820.0,213791.0,0.0,25760.0,23846.0,8.299,8.965,63.667,Review,Outflows are 8.3× higher than LGA typical.
20000080834,2025,Yobe,Damaturu,3,0,35656.0,69246.0,0.0,24047.0,22500.0,2.88,3.078,36.523,Compliant,Outflows are 2.9× higher than LGA typical.
20000080835,2025,Akwa Ibom,Eket,3,2,921849.0,592600.0,0.0,23031.0,26852.5,25.731,22.069,69.333,Flagged,Outflows are 25.7× higher than LGA typical. Pattern repeats in 2/3 months.
20000080836,2025,Edo,Egor,3,2,273193.0,353517.0,0.0,22571.0,22661.0,15.662,15.6,69.333,Flagged,Outflows are 15.7× higher than LGA typical. Pattern repeats in 2/3 months.
20000080837,2025,Kogi,Lokoja,3,0,135914.0,61332.0,0.0,26183.5,24399.0,2.342,2.514,31.973,Compliant,Outflows are 2.5× higher than State typical.
20000080838,2025,Borno,Biu,3,2,575618.0,1010072.0,0.0,24369.0,25143.5,41.449,40.172,69.333,Flagged,Outflows are 41.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000080839,2025,Ebonyi,Afikpo North,3,0,113216.0,34361.0,0.0,23999.0,21968.0,1.432,1.564,21.307,Compliant,Behaviour is within typical ranges for peers.
20000080840,2025,Plateau,Jos South,3,2,753572.0,287536.0,0.0,23052.5,24465.5,12.473,11.753,69.333,Flagged,Outflows are 12.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000080841,2025,Zamfara,Gusau,3,0,34063.0,30948.0,0.0,23197.0,24018.5,1.334,1.289,17.731,Compliant,Behaviour is within typical ranges for peers.
20000080842,2025,Kebbi,Birnin Kebbi,3,1,234489.0,586201.0,0.0,28001.0,24596.0,20.935,23.833,63.667,Review,Outflows are 20.9× higher than LGA typical.
20000080843,2025,FCT,Gwagwalada,3,0,77939.0,83366.0,0.0,23708.0,22678.5,3.516,3.676,40.518,Review,Outflows are 3.5× higher than LGA typical.
20000080844,2025,Nasarawa,Lafia,3,1,177724.0,83112.0,0.0,25883.5,24597.0,3.211,3.379,44.29,Review,Outflows are 3.2× higher than LGA typical.
20000080845,2025,Taraba,Wukari,3,1,195181.0,90876.0,0.0,26713.0,25802.0,3.402,3.522,45.222,Review,Outflows are 3.4× higher than LGA typical.
20000080846,2025,Imo,Orlu,3,1,203034.0,144152.0,0.0,21618.0,23364.0,6.668,6.17,59.573,Review,Outflows are 6.7× higher than LGA typical.
20000080847,2025,Adamawa,Mubi North,3,1,997474.0,547553.0,0.0,24503.0,23549.0,22.346,23.252,63.667,Review,Outflows are 22.3× higher than LGA typical.
20000080848,2025,Ekiti,Ado-Ekiti,3,0,94032.0,26993.0,0.0,21654.0,22895.0,1.247,1.179,16.205,Compliant,Behaviour is within typical ranges for peers.
20000080849,2025,Borno,Biu,3,0,88902.0,57930.0,0.0,20489.5,21243.5,2.827,2.727,34.616,Compliant,Outflows are 2.8× higher than LGA typical.
20000080850,2025,Kano,Fagge,3,0,157904.0,27793.0,0.0,20942.0,24089.0,1.327,1.154,17.613,Compliant,Behaviour is within typical ranges for peers.
20000080851,2025,Bauchi,Bauchi,3,0,149654.0,50426.0,0.0,25628.0,24218.0,1.968,2.082,27.739,Compliant,Behaviour is within typical ranges for peers.
20000080852,2025,Delta,Oshimili South,3,1,108653.0,89191.0,0.0,28108.0,24462.0,3.173,3.646,46.001,Review,Outflows are 3.2× higher than LGA typical.
20000080853,2025,Enugu,Enugu South,3,0,73601.0,52764.0,0.0,20166.0,21609.5,2.616,2.442,32.874,Compliant,Outflows are 2.6× higher than LGA typical.
20000080854,2025,Cross River,Ikom,3,0,56106.0,47301.0,0.0,21138.5,22096.0,2.238,2.141,29.358,Compliant,Behaviour is within typical ranges for peers.
20000080855,2025,Bauchi,Bauchi,3,0,58722.0,48781.0,0.0,23327.0,23247.0,2.091,2.098,27.913,Compliant,Behaviour is within typical ranges for peers.
20000080856,2025,Nasarawa,Lafia,3,2,958660.0,168315.0,0.0,21565.0,23998.5,7.805,7.014,68.779,Flagged,Outflows are 7.8× higher than LGA typical. Pattern repeats in 2/3 months.
20000080857,2025,Gombe,Gombe,3,2,397818.0,550666.0,0.0,26619.5,24950.0,20.687,22.071,69.333,Flagged,Outflows are 20.7× higher than LGA typical. Pattern repeats in 2/3 months.
20000080858,2025,Kebbi,Birnin Kebbi,3,2,1108732.0,301188.0,0.0,21812.0,21324.0,13.808,14.124,69.333,Flagged,Outflows are 13.8× higher than LGA typical. Pattern repeats in 2/3 months.
20000080859,2025,Oyo,Ibadan North,3,1,449458.0,672659.0,0.0,25788.0,26381.0,26.084,25.498,63.667,Review,Outflows are 26.1× higher than LGA typical.
20000080860,2025,Ondo,Akure South,3,0,145467.0,56298.0,0.0,21491.0,23759.5,2.62,2.369,32.901,Compliant,Outflows are 2.6× higher than LGA typical.
20000080861,2025,Ondo,Ondo West,3,1,960644.0,131521.0,0.0,23885.0,25010.0,5.506,5.259,55.269,Review,Outflows are 5.5× higher than LGA typical.
20000080862,2025,Akwa Ibom,Uyo,3,2,880807.0,218548.0,0.0,22624.0,24007.0,9.66,9.104,69.333,Flagged,Outflows are 9.7× higher than LGA typical. Pattern repeats in 2/3 months.
20000080863,2025,Ogun,Abeokuta South,3,1,172145.0,177937.0,0.0,20232.0,23887.0,8.795,7.449,63.667,Review,Outflows are 8.8× higher than LGA typical.
20000080864,2025,Zamfara,Gusau,3,2,1230095.0,557904.0,0.0,20238.0,23754.0,27.567,23.487,69.333,Flagged,Outflows are 27.6× higher than LGA typical. Pattern repeats in 2/3 months.
20000080865,2025,Plateau,Jos South,3,2,321553.0,438604.0,0.0,18549.0,22631.0,23.646,19.381,69.333,Flagged,Outflows are 23.6× higher than LGA typical. Pattern repeats in 2/3 months.
20000080866,2025,Akwa Ibom,Uyo,3,2,800998.0,578533.0,0.0,25020.0,25670.0,23.123,22.537,69.333,Flagged,Outflows are 23.1× higher than LGA typical. Pattern repeats in 2/3 months.
20000080867,2025,Niger,Minna,3,1,200227.0,123113.0,0.0,26613.5,24654.5,4.626,4.994,53.071,Review,Outflows are 4.6× higher than LGA typical.
20000080868,2025,Ogun,Abeokuta South,3,0,107421.0,61963.0,0.0,20225.0,23819.0,3.064,2.601,36.421,Compliant,Outflows are 3.1× higher than LGA typical.
20000080869,2025,Delta,Oshimili South,3,2,991040.0,635546.0,0.0,27394.0,23448.0,23.2,27.104,69.333,Flagged,Outflows are 23.2× higher than LGA typical. Pattern repeats in 2/3 months.
20000080870,2025,Plateau,Jos North,3,0,174293.0,50163.0,0.0,23725.5,25374.0,2.114,1.977,28.083,Compliant,Behaviour is within typical ranges for peers.
20000080871,2025,Edo,Oredo,3,0,92929.0,70093.0,0.0,23239.5,22661.0,3.016,3.093,36.636,Compliant,Outflows are 3.0× higher than LGA typical.
20000080872,2025,Sokoto,Tambuwal,3,0,74500.0,12386.0,0.0,27073.0,22101.0,0.458,0.56,11.25,Compliant,Behaviour is within typical ranges for peers.
20000080873,2025,Ogun,Sagamu,3,1,112876.0,52064.0,0.0,15406.5,19001.0,3.379,2.74,44.293,Review,Outflows are 3.4× higher than LGA typical.
20000080874,2025,Lagos,Alimosho,3,2,687719.0,739709.0,0.0,20387.5,19873.0,36.282,37.222,69.333,Flagged,Outflows are 36.3× higher than LGA typical. Pattern repeats in 2/3 months.
20000080875,2025,Borno,Biu,3,1,197916.0,153887.0,0.0,22588.0,22047.0,6.813,6.98,60.6,Review,Outflows are 6.8× higher than LGA typical.
20000080876,2025,Bauchi,Bauchi,3,1,466039.0,138029.0,0.0,21710.0,24024.5,6.358,5.745,58.501,Review,Outflows are 6.4× higher than LGA typical.
20000080877,2025,Kebbi,Argungu,3,0,159175.0,50288.0,0.0,19716.0,21324.0,2.551,2.358,32.301,Compliant,Outflows are 2.6× higher than LGA typical.
20000080878,2025,Kano,Gwale,3,2,198802.0,448173.0,0.0,24055.0,25806.0,18.631,17.367,69.333,Flagged,Outflows are 18.6× higher than LGA typical. Pattern repeats in 2/3 months.
20000080879,2025,Oyo,Oyo East,3,1,176200.0,106077.0,0.0,23453.0,21888.5,4.523,4.846,52.398,Review,Outflows are 4.5× higher than LGA typical.
20000080880,2025,Anambra,Awka South,3,1,84370.0,105461.0,0.0,24252.0,23991.0,4.349,4.396,50.205,Review,Outflows are 4.3× higher than LGA typical.
20000080881,2025,Kogi,Lokoja,3,0,45260.0,37605.0,0.0,26183.5,26152.5,1.436,1.438,19.415,Compliant,Behaviour is within typical ranges for peers.
20000080882,2025,Jigawa,Hadejia,3,2,677860.0,303786.0,0.0,24344.0,24669.0,12.479,12.314,69.333,Flagged,Outflows are 12.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000080883,2025,Nasarawa,Keffi,3,1,520965.0,95642.0,0.0,24622.5,24597.0,3.884,3.888,47.447,Review,Outflows are 3.9× higher than LGA typical.
20000080884,2025,Kano,Fagge,3,0,61381.0,29985.0,0.0,25869.5,23536.0,1.159,1.274,16.694,Compliant,Behaviour is within typical ranges for peers.
20000080885,2025,Adamawa,Yola North,3,0,70019.0,28759.0,0.0,21348.5,22402.5,1.347,1.284,17.949,Compliant,Behaviour is within typical ranges for peers.
20000080886,2025,Abia,Aba South,3,0,80014.0,45853.0,0.0,26744.0,24561.0,1.715,1.867,25.285,Compliant,Behaviour is within typical ranges for peers.
20000080887,2025,Sokoto,Tambuwal,3,1,604650.0,152081.0,0.0,25729.0,24215.0,5.911,6.28,58.226,Review,Outflows are 5.9× higher than LGA typical.
20000080888,2025,Ebonyi,Abakaliki,3,2,660443.0,272266.0,0.0,25806.0,25726.0,10.55,10.583,69.333,Flagged,Outflows are 10.6× higher than LGA typical. Pattern repeats in 2/3 months.
20000080889,2025,Enugu,Enugu North,3,1,180330.0,97700.0,0.0,22034.0,21165.0,4.434,4.616,51.304,Review,Outflows are 4.4× higher than LGA typical.
20000080890,2025,Jigawa,Hadejia,3,0,172909.0,63858.0,0.0,21445.0,21224.0,2.978,3.009,36.015,Compliant,Outflows are 3.0× higher than LGA typical.
20000080891,2025,Ebonyi,Abakaliki,3,1,129952.0,112660.0,0.0,25806.0,25726.0,4.366,4.379,50.12,Review,Outflows are 4.4× higher than LGA typical.
20000080892,2025,Ekiti,Oye,3,2,430988.0,310704.0,0.0,24103.0,22532.0,12.891,13.789,69.333,Flagged,Outflows are 12.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000080893,2025,Bauchi,Azare,3,2,101886.0,412152.0,0.0,25421.5,24743.0,16.213,16.657,69.333,Flagged,Outflows are 16.2× higher than LGA typical. Pattern repeats in 2/3 months.
20000080894,2025,Anambra,Onitsha North,3,2,842995.0,444893.0,0.0,23569.0,23991.0,18.876,18.544,69.333,Flagged,Outflows are 18.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000080895,2025,Abia,Aba South,3,1,731991.0,189891.0,0.0,26129.0,24561.0,7.267,7.731,62.899,Review,Outflows are 7.3× higher than LGA typical.
20000080896,2025,Kwara,Ilorin East,3,2,676431.0,727751.0,0.0,19525.0,20083.5,37.273,36.236,69.333,Flagged,Outflows are 37.3× higher than LGA typical. Pattern repeats in 2/3 months.
20000080897,2025,Ondo,Owo,3,1,217371.0,65290.0,0.0,23624.0,25010.0,2.764,2.611,39.771,Compliant,Outflows are 2.8× higher than LGA typical.
20000080898,2025,Abia,Umuahia North,3,0,92233.0,31052.0,0.0,22476.0,24007.5,1.382,1.293,18.517,Compliant,Behaviour is within typical ranges for peers.
