bvn,employer_id,job_title,employment_type,start_date,end_date,is_current,work_state,work_lga
20000086940,EMP_000008,Software Engineer,Full-time,2019-01-11,2021-05-30,False,Borno,Biu
20000086940,EMP_000072,Data Analyst,Contract,2020-04-05,2021-01-30,False,Borno,Biu
20000086941,EMP_000151,Project Manager,Full-time,2023-06-09,,True,Kano,Nassarawa
20000086942,EMP_000177,Marketing Associate,Full-time,2017-08-07,2019-12-25,False,Ogun,Sagamu
20000086943,EMP_000010,Field Officer,Full-time,2016-07-10,2018-11-27,False,Niger,Suleja
20000086943,EMP_000027,Logistics Coordinator,Full-time,2017-11-20,2019-04-14,False,Niger,Suleja
20000086943,EMP_000091,Operations Associate,Contract,2018-06-08,2019-02-03,False,Niger,Suleja
20000086944,EMP_000154,Field Officer,Full-time,2021-02-04,2021-08-03,False,Anambra,Nnewi North
20000086945,EMP_000139,Data Analyst,Contract,2022-06-12,,True,Yobe,Potiskum
20000086946,EMP_000023,Software Engineer,Full-time,2020-09-04,2023-01-22,False,Cross River,Ikom
20000086946,EMP_000019,Nurse,Full-time,2021-07-07,2022-07-02,False,Cross River,Ikom
20000086947,EMP_000121,Account Officer,Full-time,2023-02-17,,True,Borno,Biu
20000086949,EMP_000116,Data Analyst,Full-time,2022-02-03,2023-03-30,False,Katsina,Daura
20000086950,EMP_000019,Data Analyst,Full-time,2019-02-23,2020-01-19,False,Imo,Orlu
20000086950,EMP_000076,Sales Executive,Full-time,2020-03-05,2021-11-25,False,Imo,Orlu
20000086952,EMP_000085,Operations Associate,Full-time,2016-06-22,2018-02-12,False,Adamawa,Yola North
20000086952,EMP_000143,Data Analyst,Full-time,2017-02-23,2018-07-18,False,Adamawa,Yola North
20000086953,EMP_000122,Teacher,Full-time,2020-06-22,2021-08-16,False,Enugu,Enugu South
20000086955,EMP_000142,Software Engineer,Full-time,2017-09-20,2019-08-11,False,Imo,Owerri Municipal
20000086955,EMP_000063,Software Engineer,Full-time,2018-02-16,2018-08-15,False,Imo,Owerri Municipal
20000086956,EMP_000129,Field Officer,Contract,2016-06-05,2017-05-01,False,Delta,Warri South
20000086958,EMP_000199,Logistics Coordinator,Full-time,2020-10-02,2022-03-26,False,Zamfara,Gusau
20000086958,EMP_000031,Data Analyst,Part-time,2021-05-08,2021-12-04,False,Zamfara,Gusau
20000086958,EMP_000123,Account Officer,Full-time,2022-03-21,2023-01-15,False,Zamfara,Gusau
20000086959,EMP_000190,Marketing Associate,Full-time,2023-10-02,2025-01-24,False,Kano,Tarauni
20000086959,EMP_000154,Marketing Associate,Full-time,2024-06-04,2025-05-30,False,Kano,Tarauni
20000086960,EMP_000182,Procurement Officer,Contract,2024-03-20,2025-04-14,False,Rivers,Okrika
20000086960,EMP_000153,Data Analyst,Contract,2025-11-02,2026-05-31,False,Rivers,Okrika
20000086961,EMP_000059,Logistics Coordinator,Full-time,2020-04-15,,True,Ogun,Ijebu Ode
20000086962,EMP_000113,Sales Executive,Full-time,2020-11-05,,True,Gombe,Gombe
20000086963,EMP_000039,Operations Associate,Full-time,2024-10-05,,True,Kebbi,Argungu
20000086965,EMP_000099,Account Officer,Full-time,2018-01-21,2020-03-11,False,Adamawa,Yola North
20000086966,EMP_000004,Project Manager,Full-time,2016-08-02,,True,Cross River,Ikom
20000086968,EMP_000178,Nurse,Full-time,2022-02-02,2024-07-21,False,Ondo,Ondo West
20000086969,EMP_000044,Project Manager,Contract,2024-10-16,2027-04-04,False,Abia,Umuahia North
20000086969,EMP_000059,Software Engineer,Full-time,2025-12-07,,True,Abia,Umuahia North
20000086970,EMP_000092,Teacher,Full-time,2018-03-22,2020-01-11,False,Kebbi,Birnin Kebbi
20000086970,EMP_000091,Field Officer,Contract,2019-08-08,,True,Kebbi,Birnin Kebbi
20000086971,EMP_000179,Field Officer,Contract,2017-11-01,2020-03-20,False,Ekiti,Ikere
20000086974,EMP_000089,Marketing Associate,Full-time,2021-06-14,2023-04-05,False,Adamawa,Mubi North
20000086974,EMP_000038,Operations Associate,Contract,2022-12-17,2025-04-05,False,Adamawa,Mubi North
20000086974,EMP_000109,Customer Support,Full-time,2023-05-11,2024-04-05,False,Adamawa,Mubi North
20000086976,EMP_000075,Data Analyst,Full-time,2024-08-16,2025-02-12,False,Lagos,Surulere
20000086977,EMP_000074,Customer Support,Full-time,2021-08-15,2022-10-09,False,Enugu,Enugu North
20000086979,EMP_000007,Procurement Officer,Contract,2016-08-08,,True,Ogun,Abeokuta South
20000086980,EMP_000038,Data Analyst,Full-time,2016-04-01,2018-08-19,False,Imo,Owerri Municipal
20000086980,EMP_000041,Operations Associate,Full-time,2017-10-10,2018-12-04,False,Imo,Owerri Municipal
20000086982,EMP_000142,Field Officer,Full-time,2016-01-05,2017-05-29,False,Ondo,Akure South
20000086982,EMP_000009,Customer Support,Contract,2017-10-20,2019-09-10,False,Ondo,Akure South
20000086984,EMP_000199,Field Officer,Full-time,2022-02-21,2024-05-11,False,Kaduna,Kafanchan
20000086986,EMP_000084,Customer Support,Full-time,2018-07-05,2020-06-24,False,FCT,Bwari
20000086986,EMP_000078,Procurement Officer,Part-time,2019-04-24,,True,FCT,Bwari
20000086988,EMP_000046,Sales Executive,Full-time,2023-12-26,2026-06-13,False,Borno,Maiduguri
20000086988,EMP_000178,Account Officer,Full-time,2024-03-03,2026-03-23,False,Borno,Maiduguri
20000086989,EMP_000181,Marketing Associate,Full-time,2023-07-02,2025-12-18,False,Bauchi,Azare
20000086990,EMP_000023,Account Officer,Full-time,2019-10-12,2020-06-08,False,Lagos,Eti-Osa
20000086992,EMP_000020,Sales Executive,Full-time,2022-11-15,2023-12-10,False,Zamfara,Gusau
20000086992,EMP_000110,Software Engineer,Full-time,2023-08-15,2025-10-03,False,Zamfara,Gusau
20000086993,EMP_000184,Field Officer,Full-time,2021-12-21,2023-02-14,False,FCT,Kuje
20000086995,EMP_000055,Software Engineer,Full-time,2017-02-24,,True,Osun,Osogbo
20000086996,EMP_000020,Field Officer,Contract,2019-07-25,2021-10-12,False,Abia,Umuahia North
20000086997,EMP_000149,Marketing Associate,Full-time,2018-04-24,2019-12-15,False,Nasarawa,Keffi
20000086997,EMP_000021,Sales Executive,Contract,2019-08-08,2021-01-29,False,Nasarawa,Keffi
20000086998,EMP_000012,Teacher,Full-time,2021-05-18,2023-08-06,False,Bayelsa,Ogbia
20000086998,EMP_000022,Field Officer,Full-time,2022-11-27,2023-10-23,False,Bayelsa,Ogbia
20000086998,EMP_000012,Sales Executive,Full-time,2023-09-14,2026-01-01,False,Bayelsa,Ogbia
20000086999,EMP_000100,Software Engineer,Full-time,2023-05-06,2024-08-28,False,Kano,Gwale
20000086999,EMP_000174,Account Officer,Full-time,2024-03-07,2026-06-25,False,Kano,Gwale
20000087000,EMP_000122,Nurse,Full-time,2018-01-15,,True,Oyo,Oyo East
20000087001,EMP_000144,Account Officer,Full-time,2020-10-27,,True,Delta,Warri South
20000087002,EMP_000198,Procurement Officer,Full-time,2018-06-02,,True,Enugu,Nsukka
20000087003,EMP_000120,Nurse,Contract,2021-01-11,2022-05-06,False,Adamawa,Yola North
20000087005,EMP_000121,Sales Executive,Full-time,2018-06-26,2019-03-23,False,Adamawa,Mubi North
20000087005,EMP_000035,Field Officer,Full-time,2019-12-26,,True,Adamawa,Mubi North
20000087006,EMP_000007,Operations Associate,Part-time,2021-10-06,2023-04-29,False,Katsina,Katsina
20000087008,EMP_000094,Customer Support,Full-time,2017-07-27,2019-10-15,False,Ebonyi,Afikpo North
20000087009,EMP_000075,Software Engineer,Contract,2018-01-02,2020-05-21,False,Niger,Suleja
20000087012,EMP_000183,Marketing Associate,Full-time,2019-11-17,2022-01-05,False,Yobe,Potiskum
20000087013,EMP_000184,Customer Support,Full-time,2017-01-15,2018-11-06,False,Zamfara,Kaura Namoda
20000087013,EMP_000174,Procurement Officer,Contract,2018-03-10,,True,Zamfara,Kaura Namoda
20000087014,EMP_000101,Software Engineer,Contract,2017-12-13,2018-12-08,False,Oyo,Ogbomosho North
20000087014,EMP_000133,Marketing Associate,Full-time,2018-04-13,2020-06-01,False,Oyo,Ogbomosho North
20000087016,EMP_000121,Data Analyst,Full-time,2020-01-25,2021-04-19,False,Osun,Ife Central
20000087016,EMP_000199,Operations Associate,Full-time,2021-04-23,,True,Osun,Ife Central
20000087017,EMP_000125,Logistics Coordinator,Full-time,2024-01-04,2025-11-24,False,Kano,Fagge
20000087017,EMP_000176,Customer Support,Full-time,2025-05-07,2026-03-03,False,Kano,Fagge
20000087019,EMP_000013,Customer Support,Contract,2020-03-06,2021-03-31,False,Ogun,Abeokuta South
20000087020,EMP_000047,Logistics Coordinator,Full-time,2024-09-13,,True,Kano,Gwale
20000087021,EMP_000098,Teacher,Full-time,2020-01-27,,True,Delta,Warri South
20000087022,EMP_000133,Marketing Associate,Full-time,2019-11-05,2020-11-29,False,Rivers,Okrika
20000087023,EMP_000008,Software Engineer,Full-time,2020-10-02,2022-11-21,False,Gombe,Gombe
20000087023,EMP_000146,Software Engineer,Full-time,2021-02-18,2022-12-10,False,Gombe,Gombe
20000087024,EMP_000174,Nurse,Part-time,2021-05-10,2022-03-06,False,Ekiti,Ikere
20000087027,EMP_000125,Sales Executive,Part-time,2016-05-10,,True,Borno,Maiduguri
20000087028,EMP_000165,Software Engineer,Part-time,2022-03-03,2022-12-28,False,Oyo,Oyo East
20000087030,EMP_000155,Nurse,Full-time,2024-08-10,2026-02-01,False,Jigawa,Hadejia
20000087031,EMP_000154,Software Engineer,Contract,2020-06-20,,True,Kwara,Ilorin West
20000087032,EMP_000091,Customer Support,Full-time,2020-07-04,,True,Lagos,Surulere
20000087035,EMP_000180,Marketing Associate,Full-time,2022-11-03,2024-04-26,False,Imo,Orlu
20000087036,EMP_000192,Marketing Associate,Full-time,2019-08-11,,True,Gombe,Kaltungo
20000087037,EMP_000195,Customer Support,Contract,2016-02-19,2018-05-09,False,Niger,Bida
20000087038,EMP_000093,Nurse,Full-time,2017-04-01,2018-02-25,False,Cross River,Ikom
20000087038,EMP_000158,Procurement Officer,Full-time,2018-01-06,2019-12-27,False,Cross River,Ikom
20000087038,EMP_000057,Software Engineer,Full-time,2019-11-28,,True,Cross River,Ikom
20000087040,EMP_000010,Account Officer,Contract,2018-02-01,2020-06-20,False,Kogi,Lokoja
20000087041,EMP_000098,Field Officer,Full-time,2021-03-25,2023-04-14,False,Nasarawa,Lafia
20000087041,EMP_000055,Operations Associate,Full-time,2022-04-24,2023-12-15,False,Nasarawa,Lafia
20000087042,EMP_000026,Software Engineer,Full-time,2018-12-09,2020-03-03,False,Ondo,Owo
20000087042,EMP_000134,Project Manager,Full-time,2019-09-25,,True,Ondo,Owo
20000087043,EMP_000140,Teacher,Full-time,2019-01-28,2020-08-20,False,Plateau,Jos North
20000087043,EMP_000030,Project Manager,Full-time,2020-07-04,2021-10-27,False,Plateau,Jos North
20000087044,EMP_000018,Account Officer,Part-time,2016-10-20,2019-04-08,False,Lagos,Alimosho
20000087044,EMP_000166,Project Manager,Full-time,2017-08-17,2018-03-15,False,Lagos,Alimosho
20000087044,EMP_000160,Software Engineer,Contract,2018-12-02,2020-08-23,False,Lagos,Alimosho
20000087045,EMP_000013,Procurement Officer,Full-time,2018-02-28,2019-11-20,False,FCT,Kuje
20000087046,EMP_000197,Nurse,Full-time,2021-05-12,2022-04-07,False,FCT,Gwagwalada
20000087048,EMP_000178,Project Manager,Contract,2024-04-24,2026-01-14,False,Zamfara,Kaura Namoda
20000087048,EMP_000020,Customer Support,Part-time,2025-04-06,2026-07-30,False,Zamfara,Kaura Namoda
20000087048,EMP_000108,Data Analyst,Contract,2025-09-17,,True,Zamfara,Kaura Namoda
20000087049,EMP_000193,Customer Support,Full-time,2016-06-05,2017-03-02,False,Zamfara,Gusau
20000087049,EMP_000103,Sales Executive,Full-time,2017-11-23,2019-07-16,False,Zamfara,Gusau
20000087049,EMP_000184,Account Officer,Contract,2018-02-19,,True,Zamfara,Gusau
20000087051,EMP_000111,Nurse,Full-time,2022-06-08,,True,Ondo,Ondo West
20000087052,EMP_000130,Nurse,Full-time,2017-06-26,2019-01-17,False,Katsina,Katsina
20000087053,EMP_000134,Data Analyst,Full-time,2022-03-06,2022-09-02,False,Kogi,Okene
20000087054,EMP_000061,Customer Support,Full-time,2019-11-27,2021-11-16,False,Cross River,Calabar Municipal
20000087054,EMP_000171,Operations Associate,Full-time,2020-05-10,2021-08-03,False,Cross River,Calabar Municipal
20000087055,EMP_000126,Project Manager,Full-time,2017-02-23,2018-01-19,False,Kano,Nassarawa
20000087055,EMP_000117,Software Engineer,Full-time,2018-10-14,2019-12-08,False,Kano,Nassarawa
20000087056,EMP_000095,Marketing Associate,Full-time,2016-10-07,2018-08-28,False,Bayelsa,Yenagoa
20000087056,EMP_000152,Customer Support,Full-time,2017-05-25,2019-08-13,False,Bayelsa,Yenagoa
20000087058,EMP_000122,Nurse,Part-time,2019-01-22,2020-02-16,False,Rivers,Obio-Akpor
20000087058,EMP_000105,Customer Support,Full-time,2020-03-25,2021-09-16,False,Rivers,Obio-Akpor
20000087059,EMP_000174,Teacher,Contract,2024-05-16,2025-06-10,False,Edo,Egor
20000087060,EMP_000198,Project Manager,Full-time,2021-09-06,2022-03-05,False,FCT,Gwagwalada
20000087060,EMP_000146,Data Analyst,Full-time,2022-04-28,,True,FCT,Gwagwalada
20000087061,EMP_000002,Project Manager,Full-time,2021-02-22,2022-04-18,False,Lagos,Surulere
20000087062,EMP_000027,Software Engineer,Full-time,2016-11-14,2018-02-07,False,Enugu,Nsukka
20000087062,EMP_000095,Marketing Associate,Full-time,2017-02-07,2019-02-27,False,Enugu,Nsukka
20000087063,EMP_000091,Data Analyst,Full-time,2024-02-25,2025-04-20,False,Rivers,Port Harcourt
20000087064,EMP_000021,Logistics Coordinator,Full-time,2017-07-03,2019-01-24,False,Gombe,Kaltungo
20000087065,EMP_000140,Data Analyst,Part-time,2021-06-15,2022-05-11,False,Gombe,Gombe
20000087065,EMP_000020,Procurement Officer,Full-time,2022-07-21,2023-10-14,False,Gombe,Gombe
20000087065,EMP_000096,Data Analyst,Full-time,2023-11-27,2026-04-15,False,Gombe,Gombe
20000087067,EMP_000151,Teacher,Full-time,2018-05-06,2020-01-26,False,FCT,Kuje
20000087067,EMP_000109,Field Officer,Full-time,2019-09-19,2021-03-12,False,FCT,Kuje
20000087068,EMP_000075,Project Manager,Contract,2016-09-01,2019-01-19,False,Osun,Ilesa East
20000087068,EMP_000004,Software Engineer,Part-time,2017-04-21,2017-12-17,False,Osun,Ilesa East
20000087069,EMP_000072,Teacher,Full-time,2020-06-19,2022-08-08,False,Borno,Maiduguri
20000087069,EMP_000014,Customer Support,Full-time,2021-06-25,2023-10-13,False,Borno,Maiduguri
20000087070,EMP_000042,Sales Executive,Full-time,2018-08-07,2020-08-26,False,Bayelsa,Ogbia
20000087072,EMP_000156,Sales Executive,Full-time,2023-08-02,2025-06-22,False,Edo,Egor
20000087073,EMP_000186,Procurement Officer,Full-time,2016-09-06,,True,Oyo,Ibadan South-West
20000087076,EMP_000081,Nurse,Full-time,2022-10-23,,True,Ogun,Ijebu Ode
20000087079,EMP_000150,Customer Support,Full-time,2018-10-07,2020-12-25,False,Kano,Gwale
20000087081,EMP_000020,Operations Associate,Full-time,2016-09-11,2018-06-03,False,Cross River,Ikom
20000087081,EMP_000188,Account Officer,Contract,2017-02-28,2018-11-20,False,Cross River,Ikom
20000087081,EMP_000096,Software Engineer,Full-time,2018-04-23,2019-01-18,False,Cross River,Ikom
20000087083,EMP_000054,Procurement Officer,Full-time,2019-11-17,2020-08-13,False,Ebonyi,Afikpo North
20000087083,EMP_000138,Project Manager,Full-time,2020-02-20,2020-12-16,False,Ebonyi,Afikpo North
20000087085,EMP_000190,Procurement Officer,Full-time,2017-04-02,2018-06-26,False,FCT,Abuja Municipal
20000087085,EMP_000032,Marketing Associate,Full-time,2018-05-09,,True,FCT,Abuja Municipal
20000087088,EMP_000135,Customer Support,Full-time,2020-01-25,2021-01-19,False,Adamawa,Mubi North
20000087088,EMP_000090,Marketing Associate,Full-time,2021-02-03,2023-03-25,False,Adamawa,Mubi North
20000087088,EMP_000161,Logistics Coordinator,Part-time,2022-06-02,2023-10-25,False,Adamawa,Mubi North
20000087091,EMP_000051,Logistics Coordinator,Full-time,2022-10-26,2024-09-15,False,Ebonyi,Abakaliki
20000087091,EMP_000131,Teacher,Part-time,2023-07-23,,True,Ebonyi,Abakaliki
20000087092,EMP_000048,Account Officer,Full-time,2018-01-22,2020-05-11,False,Yobe,Damaturu
20000087092,EMP_000056,Customer Support,Full-time,2019-07-22,,True,Yobe,Damaturu
20000087097,EMP_000116,Operations Associate,Full-time,2021-06-21,2022-10-14,False,Osun,Ilesa East
20000087098,EMP_000069,Project Manager,Full-time,2016-04-24,2018-04-14,False,Katsina,Daura
20000087099,EMP_000116,Logistics Coordinator,Full-time,2019-04-24,2020-07-17,False,Adamawa,Yola North
20000087100,EMP_000132,Marketing Associate,Full-time,2020-10-16,2023-01-04,False,Kwara,Ilorin West
20000087101,EMP_000054,Project Manager,Full-time,2018-12-13,2021-05-01,False,Bayelsa,Yenagoa
20000087103,EMP_000047,Account Officer,Full-time,2021-01-16,,True,Ekiti,Ado-Ekiti
20000087104,EMP_000024,Logistics Coordinator,Part-time,2018-10-09,2020-10-28,False,Kebbi,Argungu
20000087104,EMP_000070,Sales Executive,Full-time,2019-10-25,,True,Kebbi,Argungu
20000087105,EMP_000200,Account Officer,Full-time,2019-07-21,,True,Akwa Ibom,Eket
20000087107,EMP_000054,Operations Associate,Contract,2019-09-05,,True,Akwa Ibom,Eket
20000087108,EMP_000015,Account Officer,Full-time,2021-12-28,2024-03-17,False,Benue,Gboko
20000087109,EMP_000128,Logistics Coordinator,Full-time,2022-01-18,,True,Yobe,Damaturu
20000087110,EMP_000048,Procurement Officer,Full-time,2024-01-16,2025-09-07,False,Rivers,Eleme
20000087111,EMP_000142,Field Officer,Full-time,2020-09-17,,True,Borno,Maiduguri
20000087113,EMP_000177,Procurement Officer,Full-time,2019-05-14,,True,Abia,Aba South
20000087114,EMP_000095,Software Engineer,Contract,2017-06-27,2019-08-16,False,Nasarawa,Keffi
20000087115,EMP_000183,Nurse,Full-time,2018-06-16,2020-08-04,False,Kaduna,Zaria
20000087115,EMP_000127,Sales Executive,Contract,2019-05-10,2021-05-29,False,Kaduna,Zaria
20000087116,EMP_000128,Procurement Officer,Contract,2017-10-10,,True,Bauchi,Azare
20000087117,EMP_000184,Sales Executive,Full-time,2018-10-26,2021-03-14,False,Katsina,Katsina
20000087117,EMP_000025,Project Manager,Contract,2019-03-25,2020-03-19,False,Katsina,Katsina
20000087119,EMP_000136,Account Officer,Full-time,2017-09-06,2018-05-04,False,Osun,Osogbo
20000087119,EMP_000154,Marketing Associate,Full-time,2018-08-26,2020-08-15,False,Osun,Osogbo
20000087119,EMP_000033,Sales Executive,Full-time,2019-03-24,2020-09-14,False,Osun,Osogbo
20000087120,EMP_000105,Data Analyst,Full-time,2019-06-19,2020-12-10,False,Bauchi,Bauchi
20000087120,EMP_000053,Nurse,Contract,2020-03-28,2021-06-21,False,Bauchi,Bauchi
20000087121,EMP_000038,Nurse,Full-time,2023-06-24,2024-01-20,False,Benue,Gboko
20000087121,EMP_000104,Project Manager,Full-time,2024-06-07,2026-11-24,False,Benue,Gboko
20000087122,EMP_000104,Procurement Officer,Full-time,2019-06-22,,True,Niger,Minna
20000087124,EMP_000006,Teacher,Contract,2022-11-21,,True,Sokoto,Tambuwal
20000087125,EMP_000168,Data Analyst,Full-time,2018-09-14,2019-08-10,False,Yobe,Potiskum
20000087125,EMP_000115,Procurement Officer,Full-time,2019-07-27,,True,Yobe,Potiskum
20000087127,EMP_000135,Project Manager,Full-time,2020-11-27,2021-08-24,False,Ogun,Abeokuta South
20000087130,EMP_000033,Sales Executive,Full-time,2016-08-08,2018-01-30,False,Bayelsa,Ogbia
20000087131,EMP_000049,Procurement Officer,Full-time,2016-05-23,2018-07-12,False,Taraba,Jalingo
20000087131,EMP_000098,Logistics Coordinator,Contract,2017-10-23,2018-12-17,False,Taraba,Jalingo
20000087132,EMP_000122,Operations Associate,Full-time,2019-03-23,2021-09-08,False,Borno,Biu
20000087132,EMP_000174,Project Manager,Full-time,2020-07-07,2021-08-31,False,Borno,Biu
20000087132,EMP_000045,Field Officer,Full-time,2021-12-24,2023-04-18,False,Borno,Biu
20000087133,EMP_000194,Account Officer,Contract,2017-08-07,,True,Yobe,Damaturu
20000087135,EMP_000039,Field Officer,Full-time,2021-11-23,2024-04-11,False,Edo,Ikpoba-Okha
20000087136,EMP_000179,Customer Support,Full-time,2023-01-01,2025-06-19,False,Jigawa,Hadejia
20000087136,EMP_000196,Project Manager,Full-time,2024-12-02,2026-04-26,False,Jigawa,Hadejia
20000087137,EMP_000124,Project Manager,Full-time,2023-11-15,2025-09-05,False,Borno,Biu
20000087137,EMP_000093,Customer Support,Full-time,2024-11-19,,True,Borno,Biu
20000087138,EMP_000021,Operations Associate,Contract,2023-12-18,2024-06-15,False,Kebbi,Argungu
20000087138,EMP_000031,Data Analyst,Full-time,2024-05-20,2026-11-06,False,Kebbi,Argungu
20000087138,EMP_000099,Project Manager,Full-time,2025-09-26,2027-06-18,False,Kebbi,Argungu
20000087139,EMP_000131,Logistics Coordinator,Contract,2018-09-08,,True,Niger,Minna
20000087140,EMP_000182,Operations Associate,Contract,2020-10-21,,True,Bayelsa,Yenagoa
20000087142,EMP_000177,Software Engineer,Full-time,2023-01-13,2025-01-02,False,Delta,Oshimili South
