transaction_id,from_account,to_name,to_account,amount,currency,transaction_type,narration,status,transaction_date,session_id
T16567,47547109692,Zola Limited,02814854157,13846,NGN,gift,GIFT,SUCCESS,2021-02-23T00:00:00,3255586337502072
T16568,78355689364,Tunde James Ogun,88982046057,17410,NGN,subscription,SUBSCRIPTION,SUCCESS,2022-02-18T00:00:00,2008495447276976
T16569,19604747835,Chinedu Marie Johnson,44564182257,20790,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2020-10-24T00:00:00,8628241648968502
T16570,19987657060,Kobo Limited,37098022980,37950,NGN,purchase,PURCHASE,SUCCESS,2024-01-23T00:00:00,3857412764295195
T16571,06159969900,Prime Limited,61118302114,63739,NGN,salary,SALARY,SUCCESS,2024-06-27T00:00:00,8115661138059980
T16572,84357223735,Zola Limited,12486873382,84707,NGN,purchase,PURCHASE,SUCCESS,2021-04-30T00:00:00,2663118834251594
T16573,68322618068,Funke Abdul Okafor,01767310332,63512,NGN,refund,REFUND,SUCCESS,2024-07-03T00:00:00,4561635837872640
T16574,43490655522,Oluwatobi James Bello,47755320892,58336,NGN,purchase,PURCHASE,SUCCESS,2023-04-07T00:00:00,5158836813623945
T16575,11534515237,Tunde James Ogun,76976317215,54411,NGN,salary,SALARY,SUCCESS,2022-11-05T00:00:00,7761702882282551
T16576,53992816237,Chinedu Abdul Lawal,13277467560,17581,NGN,gift,GIFT,SUCCESS,2020-11-15T00:00:00,7672275751883370
T16577,30405397618,Prime Limited,58080644565,2073614,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2021-06-24T00:00:00,0136836251440003
T16578,68548454786,Zola POS,44453508349,45894,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-12-03T00:00:00,4536911335371153
T16579,65279294379,Zola POS,65043339563,88078,NGN,subscription,SUBSCRIPTION,SUCCESS,2020-07-02T00:00:00,5356388186644012
T16580,81105780492,Yemi James Ahmed,15121389386,1404686,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2023-05-23T00:00:00,2451363068659930
T16581,51103747924,Kobo Limited,64223246993,20863,NGN,salary,SALARY,SUCCESS,2021-09-12T00:00:00,3576561334797869
T16582,06517396112,Benson Adeyemi,02070503890,32759,NGN,gift,GIFT,SUCCESS,2024-02-21T00:00:00,1356348653773646
T16583,95122698071,Sadiq Adeyemi,33635621227,35902,NGN,refund,REFUND,SUCCESS,2025-11-05T00:00:00,9789364838204382
T16584,28310810505,Zola Limited,35686409564,80320,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-12-21T00:00:00,7197835381010886
T16585,44148619879,Chinedu Olu Danladi,61402525247,90697,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2020-04-11T00:00:00,5234358520778370
T16586,26741124216,McVine Limited,47325240367,54480,NGN,purchase,PURCHASE,SUCCESS,2025-02-23T00:00:00,0857232269328481
T16587,82774590605,Zola Limited,12486873382,91863,NGN,gift,GIFT,SUCCESS,2025-09-28T00:00:00,4234646811818283
T16588,93520821289,Chinedu Olu Okafor,68444092829,23357,NGN,refund,REFUND,SUCCESS,2024-07-22T00:00:00,2212316669187973
T16589,04551055780,McVine POS,64673941740,57562,NGN,salary,SALARY,SUCCESS,2021-02-05T00:00:00,3829206903976368
T16590,81601473328,Zola POS,65043339563,54558,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-12-04T00:00:00,2534264556205823
T16591,14873510859,Blessing Ahmed,14999169789,7654023,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2025-10-10T00:00:00,2948322800399364
T16592,61412574210,Adean Limited,36096287809,39314,NGN,refund,REFUND,SUCCESS,2025-08-23T00:00:00,4571673303700317
T16593,72632260430,Adean Limited,95351595162,18413,NGN,purchase,PURCHASE,SUCCESS,2023-12-31T00:00:00,4355016116028279
T16594,71046918993,Prime Limited,61118302114,19847,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2023-08-31T00:00:00,2213298978735748
T16595,40714806539,Hadiza Marie Ogun,09329337803,38080,NGN,purchase,PURCHASE,SUCCESS,2023-12-12T00:00:00,1304649043525507
T16596,18525286432,Ibrahim Danladi,21113457932,91486,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-09-23T00:00:00,0121749811815755
T16597,76033731472,Prime Limited,70576783882,83827,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-06-21T00:00:00,8255665347731562
T16598,14138540250,Adean POS,37905524412,37515,NGN,purchase,PURCHASE,SUCCESS,2024-04-30T00:00:00,7930269405461188
T16599,19036821141,Blessing Peter Ahmed,15680161358,15156,NGN,refund,REFUND,SUCCESS,2022-08-10T00:00:00,8879710133007461
T16600,48227932174,Adean POS,87442137541,89728,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-08-04T00:00:00,5075398841620286
T16601,13591979986,Hadiza Okoye,62673960843,87561,NGN,tax,TAX,SUCCESS,2023-01-08T00:00:00,6106970443146059
T16602,14985773553,Adean Limited,25545459800,11832682,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2020-08-02T00:00:00,4461554347348979
T16603,65477279353,Adebayo Danladi,15192924108,72859,NGN,salary,SALARY,SUCCESS,2021-06-30T00:00:00,1669533307735791
T16604,56235781119,Kobo Limited,64223246993,78724,NGN,refund,REFUND,SUCCESS,2023-07-15T00:00:00,8153284472001957
T16605,06159969900,McVine POS,26049363106,88366,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2022-05-17T00:00:00,0690656621218248
T16606,17149041847,McVine POS,74267250079,85203,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-10-02T00:00:00,5170908813849153
T16607,24634273821,Benson Adebayo,58801788342,86844,NGN,gift,GIFT,SUCCESS,2021-09-01T00:00:00,4193817334970633
T16608,73269102286,Sola Abdul Johnson,45630448909,18962,NGN,salary,SALARY,SUCCESS,2023-11-19T00:00:00,6632562261864824
T16609,01131354145,Prime Limited,61118302114,26682,NGN,purchase,PURCHASE,SUCCESS,2022-01-19T00:00:00,5119896978041808
T16610,34581119344,Prime Limited,61118302114,16734,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-03-31T00:00:00,0903231475108802
T16611,86926441226,Ibrahim Lawal,77679068230,12329580,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2022-04-05T00:00:00,6462861902745581
T16612,49231779404,Zola Limited,02814854157,81189,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-10-09T00:00:00,8885642980856780
T16613,84459115359,McVine Limited,42306272460,4452,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-03-16T00:00:00,0811742475226293
T16614,06298026219,Sadiq James Adebayo,65649593258,94494,NGN,gift,GIFT,SUCCESS,2024-12-22T00:00:00,4675234955852034
T16615,06365477971,Zola Limited,35686409564,27399,NGN,tax,TAX,SUCCESS,2024-12-01T00:00:00,3348548659482509
T16616,16187527239,Prime Limited,67632630482,52778,NGN,salary,SALARY,SUCCESS,2023-01-10T00:00:00,7933851505400708
T16617,55616999729,Sola Balogun,37446300401,77678,NGN,purchase,PURCHASE,SUCCESS,2020-02-19T00:00:00,9207713849307638
T16618,19107882939,Ngozi Danladi,08484692601,81014,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-12-24T00:00:00,7330590476434834
T16619,20762780948,Ngozi Okoye,12718966266,79064,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-06-20T00:00:00,1145825710583539
T16620,11638760251,Chukwudi James Ahmed,95621099460,30536,NGN,tax,TAX,SUCCESS,2024-11-01T00:00:00,9483728198274007
T16621,24949686032,Kobo Limited,64223246993,32023,NGN,tax,TAX,SUCCESS,2022-09-24T00:00:00,8655030578150574
T16622,68444092829,Zola Limited,12486873382,39047,NGN,refund,REFUND,SUCCESS,2024-03-14T00:00:00,4058981952187038
T16623,37512757611,Oluwatobi Lawal,22468979046,5895272,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2020-03-31T00:00:00,3937882173547234
T16624,35194724711,Zola Limited,02814854157,99777,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2022-07-05T00:00:00,6151623898225076
T16625,29203390014,Ibrahim Balogun,56397765093,80636,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2022-12-08T00:00:00,3157545403555503
T16626,47786813667,Benson Bello,02070503890,46742,NGN,gift,GIFT,SUCCESS,2024-07-14T00:00:00,1067229702630720
T16627,35593224677,Prime Limited,70576783882,44427,NGN,salary,SALARY,SUCCESS,2021-06-16T00:00:00,0828954936375578
T16628,75163209502,McVine Limited,84629523996,92870,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2021-08-11T00:00:00,7368180722021898
T16629,92636618917,Hadiza Adebayo,86167524517,21794,NGN,purchase,PURCHASE,SUCCESS,2025-02-05T00:00:00,0947593316961295
T16630,11005906958,Funke Olu Danladi,62898751131,79305,NGN,gift,GIFT,SUCCESS,2021-08-15T00:00:00,1827109150406946
T16631,16848711717,Sadiq Okafor,86875935868,82361,NGN,subscription,SUBSCRIPTION,SUCCESS,2020-07-08T00:00:00,6217123895208967
T16632,88941901740,Adean POS,87442137541,37548,NGN,subscription,SUBSCRIPTION,SUCCESS,2020-04-18T00:00:00,2520066670674421
T16633,86213345195,McVine Limited,84629523996,15362,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-05-19T00:00:00,9049516985766010
T16634,95618174374,Hadiza Adebayo,90319503095,81953,NGN,purchase,PURCHASE,SUCCESS,2021-02-27T00:00:00,5737028622777986
T16635,74315277766,Ibrahim Danladi,49646062240,53262,NGN,gift,GIFT,SUCCESS,2022-07-31T00:00:00,0735955252502783
T16636,31164933313,Sola Olu Okafor,56679614461,16939,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2023-02-04T00:00:00,6898984618012531
T16637,06897663773,Tunde Balogun,76395612320,6097735,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2024-01-29T00:00:00,3324737651181587
T16638,38019436065,Blessing James Bello,52098700118,71633,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-05-30T00:00:00,5197105810509621
T16639,69982545538,Sadiq Danladi,03275796822,23367,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2025-11-08T00:00:00,7403339867842670
T16640,81242689206,Prime Limited,58080644565,20108,NGN,purchase,PURCHASE,SUCCESS,2024-07-10T00:00:00,7481650835426329
T16641,36401366777,Zola POS,44453508349,9929,NGN,gift,GIFT,SUCCESS,2021-12-25T00:00:00,4762280776155006
T16642,65063743033,Adean Limited,25545459800,23600,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-04-06T00:00:00,2338806117826942
T16643,08903551080,Zola Limited,95763529825,88095,NGN,tax,TAX,SUCCESS,2023-04-23T00:00:00,6935053266413078
T16644,10018787505,Adean Limited,36096287809,28942,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-04-15T00:00:00,0058574820351492
T16645,87789082641,Zola Limited,35686409564,72505,NGN,refund,REFUND,SUCCESS,2024-03-01T00:00:00,5315430290508556
T16646,37648115606,Adean Limited,36096287809,10125678,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2025-04-07T00:00:00,0763874831771413
T16647,11415538642,McVine Limited,84629523996,66715,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2025-02-21T00:00:00,3723769362605282
T16648,13528039777,Zola Limited,95763529825,42261,NGN,refund,REFUND,SUCCESS,2025-09-02T00:00:00,1307998776533193
T16649,29798391381,Sadiq Marie Johnson,04049518399,34941,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-04-11T00:00:00,3005070109379670
T16650,03556916732,McVine Limited,84629523996,12399,NGN,salary,SALARY,SUCCESS,2020-01-26T00:00:00,2353761330106848
T16651,00026235377,Ngozi Okoye,50796136864,75331,NGN,purchase,PURCHASE,SUCCESS,2024-11-14T00:00:00,2985687889701143
T16652,68443602216,Zola POS,65043339563,3361,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-02-22T00:00:00,8772396333375921
T16653,58253213477,Chukwudi Olu Adeyemi,26673753498,37328,NGN,purchase,PURCHASE,SUCCESS,2020-09-10T00:00:00,1805807615012612
T16654,93714261002,Yemi Marie Adebayo,75881983962,26583,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2021-05-07T00:00:00,4089047762503500
T16655,98335617200,McVine Limited,84629523996,8281,NGN,tax,TAX,SUCCESS,2022-11-17T00:00:00,2332270746899503
T16656,13277467560,Adean POS,37905524412,13162,NGN,purchase,PURCHASE,SUCCESS,2025-10-03T00:00:00,9695286552644995
T16657,36676394443,McVine Limited,84629523996,32759,NGN,tax,TAX,SUCCESS,2025-08-08T00:00:00,2988740974220704
T16658,84357223735,McVine Limited,65266992450,57228,NGN,gift,GIFT,SUCCESS,2022-10-03T00:00:00,1864464478924306
T16659,04607041153,Chinedu Ogun,38021791300,61065,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-04-18T00:00:00,0765115642115885
T16660,33978539217,Hadiza Sadiq,39306420106,71264,NGN,tax,TAX,SUCCESS,2020-04-30T00:00:00,3887269405368030
T16661,28732783940,Zola Limited,35686409564,660156,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2024-11-17T00:00:00,4142350054502920
T16662,57445661877,Funke James Balogun,86387256827,81767,NGN,refund,REFUND,SUCCESS,2025-11-20T00:00:00,1367379801588446
T16663,30774768445,Oluwatobi Marie Okafor,49023440774,68569,NGN,subscription,SUBSCRIPTION,SUCCESS,2022-03-23T00:00:00,7284791827146753
T16664,38491120603,McVine Limited,84629523996,80486,NGN,purchase,PURCHASE,SUCCESS,2025-09-09T00:00:00,7402848191679189
T16665,33135375052,Sola Okoye,32120665410,7850,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2021-05-23T00:00:00,1221523859451707
T16666,64710785297,Sadiq James Okafor,87037557042,78182,NGN,tax,TAX,SUCCESS,2021-05-12T00:00:00,2953210522189647
T16667,33238291075,Zola Limited,12486873382,41243,NGN,purchase,PURCHASE,SUCCESS,2022-10-13T00:00:00,3453644955954470
T16668,86280917001,Kobo Limited,37098022980,11783,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2025-09-03T00:00:00,6678414165387910
T16669,39105152110,Zola Limited,35686409564,8875331,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2025-08-09T00:00:00,6987533742324663
T16670,02889983801,Oluwatobi Bello,05466589120,10772958,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2021-04-08T00:00:00,9299118210549207
T16671,00046099049,Tunde Adeyemi,31230746832,67854,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2021-12-05T00:00:00,6401720302965906
T16672,97060925445,Chinedu Marie Adebayo,07731549976,61596,NGN,subscription,SUBSCRIPTION,SUCCESS,2023-06-02T00:00:00,7849728041416528
T16673,19844616875,Oluwatobi Lawal,29531166871,45528,NGN,tax,TAX,SUCCESS,2022-05-14T00:00:00,4540672626386304
T16674,07746885167,Zola POS,65043339563,94529,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2022-12-25T00:00:00,9617517485305163
T16675,90355916638,Tunde Adeyemi,75454825326,49904,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2024-09-20T00:00:00,0925997665240249
T16676,07202653403,Chinedu Ogun,36458362792,64826,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2023-08-20T00:00:00,1108988780389211
T16677,23967562653,Chinedu Danladi,45563188419,52261,NGN,tax,TAX,SUCCESS,2020-10-09T00:00:00,6587889859459537
T16678,18887800302,Zola Limited,35686409564,65231,NGN,purchase,PURCHASE,SUCCESS,2023-08-26T00:00:00,3120190711244168
T16679,26259266922,Benson Adebayo,93358137523,25414,NGN,purchase,PURCHASE,SUCCESS,2023-08-29T00:00:00,7496119147540873
T16680,54417332553,Prime Limited,70576783882,54850,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2021-12-05T00:00:00,8505476752322308
T16681,10357132958,Zola POS,65043339563,80283,NGN,salary,SALARY,SUCCESS,2020-01-09T00:00:00,0592487701965893
T16682,94433577056,Blessing Ahmed,22938516025,8539535,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2021-12-27T00:00:00,6193921060324687
T16683,64941936969,Prime Limited,61118302114,96348,NGN,refund,REFUND,SUCCESS,2022-07-13T00:00:00,6924921673140204
T16684,83658745729,Adean POS,87442137541,50141,NGN,tax,TAX,SUCCESS,2022-01-02T00:00:00,2884892451212143
T16685,30170690796,McVine Limited,65266992450,24634,NGN,purchase,PURCHASE,SUCCESS,2020-06-05T00:00:00,1434857593209873
T16686,30774768445,Adean Limited,25545459800,92069,NGN,gift,GIFT,SUCCESS,2023-03-13T00:00:00,1652537433708475
T16687,45469135429,Zola Limited,95763529825,71728,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-10-08T00:00:00,9729401990342308
T16688,88336814856,Yemi Bello,41554062267,79830,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-02-20T00:00:00,5287982611824028
T16689,64941936969,Oluwatobi Sadiq,26047616322,29963,NGN,subscription,SUBSCRIPTION,SUCCESS,2023-03-15T00:00:00,2161313003114350
T16690,93300583737,Tunde Adeyemi,99976545495,10183460,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2020-04-13T00:00:00,0042293017508616
T16691,56461649375,Benson Adebayo,65105718103,2038867,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2025-09-25T00:00:00,5065363334102622
T16692,51751993177,McVine Limited,47325240367,47298,NGN,refund,REFUND,SUCCESS,2022-10-23T00:00:00,8397756827064184
T16693,80211622065,Sadiq Olu Okafor,17204577780,62300,NGN,refund,REFUND,SUCCESS,2023-05-23T00:00:00,3707262095414951
T16694,14999169789,McVine Limited,84629523996,83703,NGN,salary,SALARY,SUCCESS,2022-04-27T00:00:00,0850679173506650
T16695,89139725926,Tunde Olu Okafor,62898751131,55602,NGN,subscription,SUBSCRIPTION,SUCCESS,2023-02-12T00:00:00,7085885388917425
T16696,00299129369,Prime Limited,67632630482,60016,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-04-28T00:00:00,4825244205949339
T16697,11262485082,Zola POS,44453508349,53662,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2025-03-19T00:00:00,9635136036465330
T16698,63862988509,McVine POS,26049363106,87639,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-08-15T00:00:00,1762365198680826
T16699,18011766182,Adean Limited,82878307132,65580,NGN,refund,REFUND,SUCCESS,2020-07-17T00:00:00,2949258958770505
T16700,56790002133,Zola Limited,12486873382,81410,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2024-10-07T00:00:00,4329348224984415
T16701,32433157647,Sola Adeyemi,07590538874,89627,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2020-07-07T00:00:00,3636683390900393
T16702,57312807776,McVine Limited,47325240367,65785,NGN,purchase,PURCHASE,SUCCESS,2024-12-27T00:00:00,7885663411419993
T16703,13319769379,Adean Limited,36096287809,12375447,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2021-09-10T00:00:00,6245303131977731
T16704,58841936388,Adean Limited,95351595162,74764,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-01-17T00:00:00,0796143844072201
T16705,78282952287,Prime Limited,58080644565,84287,NGN,tax,TAX,SUCCESS,2025-04-23T00:00:00,1159074046624533
T16706,48126626100,Sola Adebayo,23094075916,26460,NGN,salary,SALARY,SUCCESS,2023-10-02T00:00:00,7824635044404348
T16707,77601428284,Zola Limited,95763529825,94611,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2024-10-05T00:00:00,6541667820193471
T16708,86926441226,Zola Limited,02814854157,47146,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2021-10-12T00:00:00,2509364322037534
T16709,06505513022,Tunde Ogun,06469042376,16705,NGN,purchase,PURCHASE,SUCCESS,2024-08-10T00:00:00,5840709273393177
T16710,76083451996,Benson Balogun,91568481254,84364,NGN,salary,SALARY,SUCCESS,2020-03-11T00:00:00,6042109708393179
T16711,41464102089,Adean Limited,95351595162,18848,NGN,gift,GIFT,SUCCESS,2020-03-25T00:00:00,9227381530187119
T16712,06505513022,Kobo Limited,37098022980,2173672,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2023-04-18T00:00:00,6771954522787625
T16713,16753228794,McVine Limited,65266992450,23068,NGN,tax,TAX,SUCCESS,2021-07-22T00:00:00,1129667896075102
T16714,05964157373,Adean Limited,82878307132,97570,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2021-12-04T00:00:00,5166410452229260
T16715,06505513022,Chukwudi Ahmed,21804001353,73403,NGN,salary,SALARY,SUCCESS,2020-09-19T00:00:00,2677277279303685
T16716,62900383372,Kobo POS,64430006350,7689572,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2023-09-22T00:00:00,4472310499967364
T16717,80749828948,Hadiza Lawal,31230907382,3265,NGN,purchase,PURCHASE,SUCCESS,2020-02-04T00:00:00,9443240306968351
T16718,65679931517,Benson Adeyemi,98841302180,2441441,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2023-03-20T00:00:00,6073970222450062
T16719,57252070773,McVine Limited,42306272460,99041,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2025-10-12T00:00:00,5700542422123363
T16720,97243451996,Kobo Limited,37098022980,82677,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-10-01T00:00:00,5267703622670978
T16721,59144057520,Adebayo Sadiq,64112788390,58184,NGN,gift,GIFT,SUCCESS,2022-03-08T00:00:00,9821509452764081
T16722,55884547461,Prime Limited,10704537008,99732,NGN,purchase,PURCHASE,SUCCESS,2022-05-14T00:00:00,3660215106962904
T16723,15723817708,Zola Limited,02814854157,17745,NGN,salary,SALARY,SUCCESS,2020-03-02T00:00:00,1086698086142980
T16724,51370155586,Adebayo James Bello,48937747892,44612,NGN,subscription,SUBSCRIPTION,SUCCESS,2025-10-26T00:00:00,0529639133548445
T16725,29715858035,McVine Limited,47325240367,70155,NGN,salary,SALARY,SUCCESS,2021-10-05T00:00:00,1757895380054351
T16726,68046683841,Sola Ahmed,18011766182,94638,NGN,purchase,PURCHASE,SUCCESS,2021-10-20T00:00:00,2845585493709304
T16727,84135122476,McVine Limited,65266992450,27553,NGN,refund,REFUND,SUCCESS,2024-07-31T00:00:00,2691374062084603
T16728,40804115037,Kobo Limited,37098022980,80619,NGN,tax,TAX,SUCCESS,2022-10-06T00:00:00,0290123808271890
T16729,50674777920,Kobo Limited,37098022980,42811,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2022-02-01T00:00:00,6690109160056866
T16730,76831450177,Chinedu Olu Danladi,68046683841,13757,NGN,salary,SALARY,SUCCESS,2025-02-22T00:00:00,0284229431771556
T16731,86213345195,Zola Limited,02814854157,5158178,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2023-06-07T00:00:00,6522414103771018
T16732,98997788770,Funke Okafor,98335617200,28531,NGN,refund,REFUND,SUCCESS,2023-05-18T00:00:00,1873785736019806
T16733,65939013024,Sola Okafor,59290295263,18836,NGN,refund,REFUND,SUCCESS,2021-08-25T00:00:00,8141182970334441
T16734,92623913362,Zola Limited,02814854157,78948,NGN,salary,SALARY,SUCCESS,2023-03-15T00:00:00,4025266275658267
T16735,80928179146,Ngozi Peter Bello,16848711717,83643,NGN,gift,GIFT,SUCCESS,2024-04-05T00:00:00,3868211690958884
T16736,12474460720,Adean POS,97924636869,88626,NGN,tax,TAX,SUCCESS,2022-02-09T00:00:00,8667429369730179
T16737,61402525247,McVine POS,74267250079,22603,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2021-05-03T00:00:00,2932528926981366
T16738,12798677786,Adean Limited,25545459800,61320,NGN,tax,TAX,SUCCESS,2022-11-14T00:00:00,5404241006616207
T16739,03190111129,McVine POS,26049363106,96428,NGN,refund,REFUND,SUCCESS,2021-06-06T00:00:00,4904411140284005
T16740,76009376129,Oluwatobi Balogun,39797745074,48005,NGN,salary,SALARY,SUCCESS,2024-05-26T00:00:00,9160544696053218
